clusterName,NSForest_markers,f_score,onTarget,precision,recall
HAC34,"['ENSG00000232885', 'EOMES']",0.7005868040646915,0.4186973571777344,0.8031173092698933,0.4637612505921364
HAC37,"['LINC02232', 'HTR2C', 'ENSG00000241684']",0.7391966117397922,0.1780750006437301,0.7921985815602837,0.5831375619942574
HAC39,"['CCBE1', 'TAFA2', 'ZNF385D-AS2', 'SGCD']",0.7141327623126338,0.0488067418336868,0.8606451612903225,0.4248407643312102
HAC88,"['ONECUT2', 'ENSG00000288105', 'SHISA9']",0.4679802955665024,0.1082654595375061,0.6551724137931034,0.2183908045977011
HAC44,"['DCN', 'PDGFRA']",0.7397959183673469,0.6005814075469971,0.9477124183006536,0.3940217391304347
HAC46,"['SMOC2', 'NXPH1']",0.730844793713163,0.4114972651004791,0.8365817091454273,0.4854284471509352
HAC54,"['LINC01630', 'NOS1', 'ADAMTS3']",0.7458307597282273,0.2292977720499038,0.9452054794520548,0.4045226130653266
HAC62,"['HTR4', 'NELL1', 'RAPGEF5']",0.7375776397515528,0.1163857728242874,0.8878504672897196,0.4398148148148148
nNOS,"['NOS1', 'ANOS1']",0.6498646820027063,0.2838536500930786,0.7856850715746422,0.3842
HAC33,"['KCNG3', 'GDNF-AS1', 'SEMA5B']",0.8043087971274686,0.6836246848106384,0.9621993127147768,0.4855842185128983
HAC40,"['SMOC1', 'COL24A1']",0.7151611717122196,0.5999695062637329,0.9218009478672986,0.377059773828756
HAC78,"['ENSG00000234710', 'ENSG00000287092', 'LINC02653']",0.6759098786828422,0.1683964431285858,0.9285714285714286,0.3236514522821577
HAC56,"['HTR2C', 'MRAP2', 'TAFA2']",0.396039603960396,0.1441253721714019,0.5747126436781609,0.176522506619594
HAC57,"['TAC1', 'NMBR', 'SGCZ']",0.5705705705705706,0.1969822496175766,0.8778877887788779,0.2377122430741733
HAC13,"['LINC01036', 'IL1RAPL2']",0.7641537107656204,0.3359830379486084,0.9652616952292729,0.4168
HAC82,"['LINC01036', 'LINC01830', 'ENSG00000286415', 'FGD5']",0.0554357868801971,0.4968341588973999,0.0465116279069767,0.23841059602649
PENK,"['PENK', 'NECAB1']",0.6172096317280453,0.559831440448761,0.7644736842105263,0.3486
HAC6,"['ENSG00000253503', 'ENSG00000253807']",0.6275695284159613,0.4442820847034454,0.7195840554592721,0.4152
HAC38,"['LRIG3', 'TSHZ2', 'SORCS3']",0.6495553759094583,0.0496863760054111,0.7512856474988312,0.4213424226533823
HAC75,"['ENSG00000259867', 'PMFBP1', 'NETO1', 'SAMSN1']",0.5893074119076549,0.0637307912111282,0.8899082568807339,0.2506459948320413
HAC5,"['ENSG00000259867', 'PMFBP1']",0.6967896023105976,0.3370073139667511,0.771762534604737,0.5018
HAC49,"['MAF', 'CHST9', 'PLD5']",0.6522352277534903,0.1148952171206474,0.7312252964426877,0.4554406696208764
HAC15,"['PAPPA2', 'CHST9', 'NDST4']",0.5537712391214256,0.1043226271867752,0.9191745485812554,0.2138
HAC89,"['IL15', 'LTBP1', 'BHLHE22', 'PAPPA2', 'CHST9']",0.0375375375375375,0.1557776182889938,0.0310077519379844,0.238095238095238
HAC11,"['CHEK1', 'PDGFD']",0.7085096735187424,0.4787038564682007,0.9110787172011662,0.375
HAC81,"['PDGFD', 'CEROX1', 'CPAMD8', 'CRYBG3', 'IGSF21']",0.5445544554455446,0.1178788021206855,0.9166666666666666,0.2075471698113207
HAC93,"['ALDH1A2', 'NELL1', 'ENSG00000254951', 'PPEF2']",0.7407407407407407,0.1420848071575164,1.0,0.3636363636363636
HAC14,"['NELL1', 'NFIB']",0.7930747263207997,0.1177492439746856,0.9031165311653117,0.5332
HAC29,"['RNF220', 'CCBE1']",0.7954804189435337,0.1658451110124588,0.8895607893061744,0.559
CAI,"['FGF10', 'TH', 'VIPR2']",0.7565217391304347,0.6163342595100403,0.9942857142857144,0.3866666666666666
CAII,"['SEMA3C', 'EYA1']",0.866774916879301,0.8019367456436157,0.9889722099691222,0.5800776196636481
HAC41,"['TAC1', 'GBX2-AS1', 'ACTN2']",0.6364306784660767,0.204591229557991,0.9210245464247598,0.2846306068601583
HAC59,"['TDRD15', 'NECAB2']",0.6945589447650453,1.0,0.9387186629526464,0.3404040404040404
HAC32,"['NPHS1', 'OTOGL', 'ENSG00000241956']",0.7329309398761464,0.1652657985687255,0.9220907297830376,0.4025834230355221
HAC42,"['ENSG00000241956', 'PRDM8']",0.7077122488658457,0.1440859287977218,0.8701195219123506,0.4051948051948052
HAC91,"['NXPH2', 'ENSG00000271774', 'ROR1', 'ARHGAP18', 'TMEM132D']",0.3937007874015748,0.0560272969305515,0.4444444444444444,0.2702702702702703
HAC50,"['RASEF', 'NXPH2']",0.6940315572833295,0.3503657579421997,0.8634423897581792,0.3888532991672005
HAC95,"['LINC00616', 'LGR5', 'ENSG00000254951', 'ENSG00000237978']",0.7086614173228346,0.2180637121200561,0.8181818181818182,0.4615384615384615
HAC74,"['NXPH2', 'NETO1', 'TSHZ2', 'TMEM132D', 'SAMSN1']",0.5888429752066116,0.0468112230300903,0.8201438848920863,0.2766990291262136
HAC17,"['ENSG00000248510', 'ENSG00000271774']",0.722927807486631,0.5574619174003601,0.8686746987951808,0.4326
HAC2,"['LAMP5', 'IGF2BP2', 'TSHZ2']",0.5840355805243446,0.0789300724864006,0.7661207778915046,0.2994
HAC90,"['ATP11C', 'NXPH2', 'PDE6A', 'ENSG00000271774']",0.7035175879396985,0.0802610144019126,0.9333333333333332,0.3544303797468354
VG3*,"['BNC2', 'ENSG00000241956', 'NETO1']",0.6436965811965812,0.1364498883485794,0.7484472049689441,0.4126712328767123
SEG,"['PROM1', 'EBF3']",0.8163913595933926,0.0763104036450386,0.8882488479262672,0.6168
SEG*,"['NFIX', 'SATB2', 'PDE6A']",0.5720823798627003,0.0858083441853523,0.625,0.4273504273504273
HAC12,"['NFIX', 'ENSG00000241956']",0.6255618819298772,0.1492478400468826,0.8001916626736943,0.334
HAC21,"['PKD2L1', 'CTXND1']",0.8296330918438888,0.5825076103210449,0.937603169362826,0.568
HAC84,"['MCHR2', 'ENSG00000253693', 'PDE6A', 'ARHGAP18']",0.6389776357827476,0.1073050945997238,0.8163265306122449,0.3418803418803419
VG3,"['NXPH1', 'BNC2']",0.8342547545333923,0.2070699632167816,0.9223716381418092,0.6036
AII,"['SLC12A7', 'NFIA-AS2']",0.7616134384072999,0.2266450226306915,0.8225083986562151,0.5876
AII*,"['SLC12A7', 'EYS', 'ABCA4']",0.6433895645351118,0.025676118209958,0.8793565683646113,0.3103122043519394
20,"['CMYA5', 'ADAMTS17']",0.0228294943437372,0.4192368388175964,0.0184369840396257,0.4855072463768116
MG_ON,"['EBF2', 'SLIT3']",0.6363917207290701,0.2258763909339904,0.8293910417715148,0.3296
MG_OFF,"['SOX6', 'MCTP1', 'SORCS1']",0.5748017924853499,0.0426577292382717,0.8079951544518473,0.2668
0,"['NEFL', 'NFIA', 'SCG5', 'VAT1L']",0.0926743159752868,0.0230470895767211,0.1272727272727272,0.0443974630021141
HRGC4,['PCNT'],0.262979465323518,0.0931431055068969,0.4079639368895567,0.1086
HRGC5,"['ENSG00000286637', 'PCA3']",0.1974706491712707,0.0567843094468116,0.1702220017363264,0.549
HRGC3,"['ATF3', 'SLC35F2', 'ALPK3']",0.7491664351208669,1.0,0.9182630906768838,0.4314
ipRGC_1,"['OPN4', 'TBX20']",0.8782201405152225,1.0,0.9615384615384616,0.6521739130434783
PG_ON,"['COL4A2', 'ARPP21']",0.7488905325443787,0.2166961431503296,0.9507042253521126,0.405
19,"['ARPP21', 'GABRA1', 'SOX6']",0.7271815446339017,0.1339622139930725,0.8895705521472392,0.4202898550724637
9,"['LYPD6B', 'PMFBP1']",0.55,0.1709102690219879,0.8461538461538461,0.2291666666666666
ON_DSGC,"['BNC2', 'ENSG00000226149']",0.599250936329588,0.1914896219968795,0.8421052631578947,0.2782608695652174
ipRGC_2,"['OPRM1', 'CPA6']",0.7174666006927264,0.4978984594345093,0.9897610921501706,0.3415783274440518
16,"['PLEKHH2', 'EBF2']",0.4929577464788732,0.6676997542381287,0.6086956521739131,0.28
15,"['ADAMTS12', 'ARPP21']",0.604075691411936,0.5856064558029175,0.7345132743362832,0.3531914893617021
1,"['MSC-AS1', 'SEMA5A']",0.505443234836703,0.2942076921463012,0.5803571428571429,0.3333333333333333
4,"['ENSG00000224141', 'MAN2A1']",0.3875,0.3793508410453796,0.6458333333333334,0.1490384615384615
3,"['MSC-AS1', 'ENSG00000255595']",0.5808656036446469,0.1752940416336059,0.8095238095238095,0.2727272727272727
17_21,"['ENSG00000226149', 'PCSK6']",0.6597774244833068,0.1352550983428955,0.7685185185185185,0.4213197969543147
14,"['TMEM273', 'MCTP2']",0.5381944444444444,0.610210657119751,0.775,0.2421875
18,"['MIR4500HG', 'MIR137HG', 'ENSG00000228566']",0.5970149253731343,0.1534210741519928,0.9090909090909092,0.2515723270440251
PG_OFF_2,"['TRPC5', 'COL24A1']",0.6707434514637904,0.6067217588424683,0.7878959276018099,0.4205917874396135
H2,"['TMOD1', 'HS3ST3A1']",0.7254247572815534,0.6662545204162598,0.8331010452961672,0.4782
H1,"['ONECUT3', 'MEGF11']",0.8615707162284678,0.4188464283943176,0.9617330803289058,0.6082
MG,"['FAP', 'RGR']",0.77829502473087,0.870305061340332,0.978509373571102,0.428
Astrocyte,['ENSG00000243620'],0.8702472373103577,1.0,0.909024211298606,0.7434
Microglia,['SLC11A1'],0.9152652005174644,1.0,0.9679031833727968,0.7517368205966489
PG_OFF_1,"['C8orf34', 'ENSG00000287290']",0.7802915637696168,0.2136861979961395,0.9158485273492286,0.4901175881911433
11,"['STK32A', 'FOXP2']",0.6263048016701461,0.2115487456321716,0.9836065573770492,0.2553191489361702
OFF-SAC*,"['CCDC39', 'SLC5A7', 'NETO1', 'SAMSN1']",0.7112676056338029,0.150446280837059,0.926605504587156,0.3686131386861314
ON-SAC,"['TNFRSF11A', 'CCDC39']",0.7144854586129754,0.4665251076221466,0.7452600875060769,0.6132
OFF-SAC,"['SH3BP4', 'CCDC39']",0.7393410141630586,0.4358763694763183,0.8975501113585747,0.4336130837099203
