gene,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_3,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_2,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
ENSG00000116329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9061058110204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903448275862069,0.0,0.9046779373596454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077211158028964,0.9083504290416323,0.0,0.9131899891228511,0.913192907284046,0.9124708056449891,0.9120298175976194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082720485226862,0.904384147298747,0.9095364693937631,0.0,0.0,0.0,0.0,0.0,0.0,0.9143163742690251,0.0,0.0,0.0,0.0,0.0,0.0,0.9229184956386172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181500813056682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910484960572473,0.0,0.0,0.0,0.0,0.0,0.0,0.9143730710292685,0.0,0.9103448275862069,0.0,0.0,0.0,0.0,0.0,0.9118983979882865,0.0,0.9103715156686717,0.0,0.0,0.0,0.0,0.0,0.9105899140752595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108981769660424,0.0,0.9108208870065624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911762181643782,0.0,0.0,0.0,0.0,0.0,0.0,0.914559425978825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229363013958108,0.9158589334323488,0.9293270333059903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195539762233865
ENSG00000116350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016805089753249,0.9001043290927493,0.900100958758387,0.0,0.0,0.0,0.0,0.8968830305954506,0.8967868060901247,0.0,0.0,0.0,0.9058422211943001,0.8998822783601695,0.0,0.0,0.9074852347373963,0.0,0.9026502210518409,0.0,0.0,0.0,0.0,0.0,0.9020044404884865,0.0,0.9044626075645973,0.896551724137931,0.0,0.0,0.0,0.0,0.8976523822751539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9039375477823718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9243189297873399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9158117240872876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7807594319869732,0.0,0.7825669263971263,0.7827790848140059,0.7793043777860444,0.7811313575711744,0.0,0.0,0.7760072358723344,0.7833187493784675,0.788598398504586,0.7993826085123522,0.0,0.7819336911727642,0.7805110964281806,0.0,0.7833187493784675,0.0,0.0,0.0,0.777929452369953,0.0,0.0,0.779866073871481,0.7844300167313938,0.7860812035100213,0.7865587107066451,0.79027386410483,0.7783714134117653,0.782847431199304,0.7843582243754946,0.7899692046231237,0.7724137931034483,0.7848272734674914,0.7832073363764532,0.783314180785212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774814354962316,0.0,0.7984275452021895,0.7763198190721973,0.7888271775738946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770613497701184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8036240442045803,0.0,0.0,0.0,0.0,0.0,0.7765858107599719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814347304146866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960826734427748,0.0,0.0,0.0,0.0,0.9655654126200183,0.0,0.9617169943349114,0.0,0.0,0.0,0.0,0.0,0.9594054600288128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597492213906913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587576039906206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116406,0.0,0.0,0.0,0.0,0.0,0.23304884474852988,0.0,0.0,0.22947491612927667,0.22237675683251742,0.24048326385432275,0.2386005031651464,0.2392469574665201,0.22694940032630131,0.2271615007828022,0.2558111864944984,0.23047146756073525,0.2539684427195582,0.24626259063852243,0.22375634826462845,0.23751481154869342,0.22931994405286066,0.2341780263802101,0.24554726419777706,0.23253900100444924,0.23021127191083185,0.26252338639621076,0.23369074772144185,0.22218023497482825,0.22621400356292726,0.2319098184848654,0.23950964294630905,0.254268637196771,0.22810022502109922,0.252642809522563,0.23091198534801088,0.23388763912792865,0.23005854220225894,0.24220550348018777,0.23251926734529693,0.24872796329958685,0.23381543488338075,0.2611740334280606,0.24485426360163196,0.23362526194802646,0.2472046449266631,0.23749325933127569,0.25069582626737397,0.24603553969284583,0.24419578354934166,0.24019531052688073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23676252899498776,0.23402711194137046,0.22683409986824826,0.2289311832395093,0.23221541560929396,0.2269664275235143,0.22455316124291255,0.23257418583179343,0.2296067110423384,0.23493955012025505,0.22971036927453403,0.2472928314373411,0.27236755017576547,0.2228669626959439,0.2305266306318086,0.0,0.24828283704560378,0.2304336383424956,0.23768233471903308,0.2296576010769811,0.0,0.2566414791962196,0.22509940698229033,0.0,0.0,0.22285424923074657,0.22691691990556387,0.2388013769840372,0.22594472827582524,0.2344365013056788,0.0,0.22320446022625628,0.23370618943510385,0.22774000250059984,0.0,0.0,0.22465335089584876,0.22454261492038596,0.23194143237738774,0.0,0.0,0.22868534367659996,0.2211280345916748,0.22969247678230548,0.0,0.23118375580886313,0.0,0.0,0.22452709592621903,0.23787024555535152,0.22915876610525723,0.229583870953527,0.2289578310374556,0.0,0.2283692170833719,0.0,0.0,0.0,0.0,0.257958932580619,0.2567193339610922,0.24216727922702658,0.24658107552035102,0.22628271620849083,0.26805283982178263,0.23491359825791983,0.24810616106822572,0.23678500611206582,0.2244233069748714,0.26906496985205286,0.2206896551724138,0.24905330641516324,0.23891747121153206,0.22303068720061203,0.23352086297396957,0.0,0.23506153369772023,0.26520077853367247,0.2426732589458597,0.2441509698999339,0.23627431474882982,0.22435195528227708,0.22624927265890712,0.2321446287220922,0.23394538369672052,0.23378681355509265,0.22888110917190024,0.2438766076647002
ENSG00000116459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74430800183066,0.7447031974792481,0.7443616143588362,0.7693071858636265,0.0,0.0,0.0,0.0,0.7458699505904626,0.7433060835147726,0.7492702159388313,0.774202537536621,0.7409378388832355,0.7763448386356748,0.7379310344827587,0.0,0.0,0.7730981744568923,0.7533348042389442,0.0,0.0,0.7524171430489113,0.7471934367870462,0.7453529518226097,0.0,0.7782535252899959,0.0,0.7909780436548693,0.7409442918053989,0.7494024983767805,0.7427071998859274,0.0,0.7416408777236938,0.7845484322515027,0.7428721469024132,0.0,0.0,0.0,0.7923408911145967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425769830572194,0.0,0.0,0.0,0.0,0.0,0.7485199365122565,0.7802287636132076,0.746444047319478,0.7472320396324684,0.7682195400369578,0.7711445594656057,0.7934635417214755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7465501037137262,0.0,0.0,0.0,0.7896500316159478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700388073921204,0.7467064828708254,0.784994375705719,0.0,0.0,0.0,0.0,0.7577219182047351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116473,0.0,0.0,0.0,0.0,0.0,0.19292575203139206,0.2899755329921328,0.0,0.13674709426945653,0.12120714105408767,0.15355658161229102,0.1598774161832086,0.1230275795377534,0.1315612558660836,0.13655019423057294,0.2292895275970985,0.13814856553899832,0.13639408637737405,0.12464040558913658,0.2127314514127271,0.13190992042936128,0.13414155984746998,0.12321644857011993,0.12600635865638996,0.1542951830502214,0.11590535188543385,0.13207357217525614,0.130929120244651,0.11674770322339288,0.12661234058182816,0.11384577340093152,0.12524123890646574,0.12064078183009706,0.12526324946304848,0.1484736759087135,0.16438108189352627,0.1293487865349342,0.15135272617997794,0.11728691931428581,0.11390902215036852,0.11251243599529924,0.1123720045747428,0.11234369319060754,0.11490540093389051,0.15252240690691718,0.12823886994657846,0.16968583649602428,0.13119584157549102,0.16107181762826853,0.11865849494934082,0.12300604787366144,0.1134924029481822,0.3625590201081901,0.0,0.0,0.28219290560689464,0.267151664865428,0.0,0.13443612805728256,0.12854369385489103,0.14260871492583177,0.12111385074155084,0.1340017532480174,0.12185871888851298,0.11972753919404129,0.12562448813997465,0.14221386621738302,0.14893855719730772,0.1307238513025744,0.1656897655848799,0.17527426111287084,0.1755959593016526,0.11536937828721672,0.11999356993313494,0.1343041045912381,0.1149901085886462,0.1327786819688205,0.13465416267000396,0.11834784540636786,0.12084848469701306,0.12149761627460348,0.0,0.13928630804193431,0.14033244313864873,0.11480548135165511,0.2015729957613452,0.1479708848328426,0.13277880035597703,0.11077488373065816,0.12873477154764637,0.11443894649374074,0.13059854918512806,0.11510002983027491,0.12059391038171176,0.11265484629006221,0.11556717034043937,0.15032663961936688,0.0,0.13784587712123475,0.11820830723335003,0.12931815468031785,0.14080047895168435,0.0,0.12081757126183346,0.1481939361013215,0.11531936259105288,0.15808891386821353,0.12575141931402273,0.12124810013277777,0.11905954212977968,0.13969256754579215,0.15561118824728604,0.12415799806857931,0.15686950519167145,0.16265034757811447,0.0,0.0,0.12712117680187884,0.11397790168893748,0.1103448275862069,0.1645564708216437,0.0,0.11339853138759218,0.12299014206590324,0.11956043531154764,0.12028330441178947,0.11492150528677579,0.12421290915587853,0.11600174122843249,0.12777840022383066,0.12155188198747306,0.1449803064609396,0.13395471244022764,0.12939741652587364,0.11035954089000308,0.12532436272193645,0.11857183185116998,0.12121605708681304,0.13146504122635413,0.14390999983096944,0.11164402756197699,0.0,0.11356385288567379,0.12273683589080285,0.1166066235509412,0.1750017310010976
ENSG00000116489,0.0,0.0,0.0,0.0,0.0,0.28748606813365013,0.27701202754316656,0.0,0.29012103779562587,0.2852441857601034,0.2885798195312763,0.29607346880024876,0.28572345478781336,0.2893217913035689,0.29086273744188507,0.2829651092660838,0.30015317571574246,0.2908516489226243,0.2893401310361665,0.2867301739495376,0.2954445230549779,0.28989328104874185,0.28796798854038635,0.27931852957298015,0.28962531089782717,0.2919781972622049,0.28261811116646074,0.2929612135065013,0.2816465505238237,0.2854380212981125,0.3050438646612496,0.3035377025604248,0.29684818695331444,0.28493008325839864,0.3077143652685757,0.3095701509508593,0.28753478568175744,0.287654447555542,0.3220807490677669,0.2914634441507274,0.2915989666149534,0.2959440325868541,0.28002821371473113,0.29751773867113834,0.2993337968300129,0.29507858670991044,0.29110134100091867,0.3012493770698021,0.29330880847470514,0.2935854702160276,0.28747106831649255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28718963121545726,0.29381507635116577,0.2861895877739479,0.29753729269422335,0.28744669659384364,0.3051179400805769,0.2910095157294438,0.28177987583752334,0.2906637216436452,0.2895014729993097,0.3693848100201837,0.2941382728773972,0.29064268367043855,0.0,0.0,0.0,0.2882200532946093,0.0,0.2781968786798674,0.28206698360114263,0.0,0.287298151131334,0.28071470137300164,0.0,0.0,0.2866699017327407,0.2869683368452664,0.30589611406984,0.2835765694749766,0.28200651530561777,0.0,0.2801956998890844,0.29168699733142195,0.2916302964605134,0.0,0.281026291847229,0.27586206896551724,0.2803064251768178,0.2908352720326391,0.0,0.28344688251100736,0.28428760355916516,0.3015925596500265,0.34620916761201004,0.0,0.2815797883888771,0.0,0.29961816689063764,0.28909738269345514,0.3147665554079516,0.30038444625920263,0.30469150913172754,0.2984749563809099,0.0,0.2932090508526769,0.0,0.0,0.0,0.0,0.2802243368379001,0.2870411046620073,0.2762555262138104,0.28668597320030476,0.0,0.2788189250847389,0.27794685404876185,0.0,0.2986457512296479,0.0,0.0,0.0,0.2765781057292017,0.3014264641136959,0.3080717242997268,0.2930290201614643,0.0,0.0,0.2829133695569532,0.28951340995985886,0.276303860647925,0.308844780099803,0.0,0.0,0.0,0.2821002425818608,0.2866813745991937,0.2767190513939693,0.28584174945436674
ENSG00000116497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077353584355321,0.0,0.0,0.0,0.0,0.8086771701944285,0.0,0.0,0.8112954558997318,0.8369750688815939,0.0,0.8109190311925164,0.8394608904575479,0.8256397333638421,0.8195996469464796,0.0,0.0,0.8108654260635376,0.0,0.0,0.0,0.8068965517241379,0.0,0.0,0.8133223718610303,0.8102546934423775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287656393544427,0.0,0.0,0.8078406235267376,0.0,0.8160193213101091,0.0,0.0,0.0,0.8108631841067611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133754520580686,0.0,0.8239827349268157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8150465628196453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243592443137333,0.0,0.0,0.0,0.0,0.0,0.815623374642997,0.0,0.8220731258392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809355511336491,0.0,0.8160392074749387,0.0,0.0,0.0,0.8166969554177645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8159512001892616,0.8116430077059515,0.0,0.0,0.0,0.8241732585019079,0.0,0.8209034747090833,0.0
ENSG00000116514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116539,0.010663680783633528,0.008609379571059655,0.007575539884896114,0.01121804220923062,0.007693348670827931,0.006896551724137931,0.02519451503095956,0.012259534309650289,0.008553743362426758,0.018296678723960087,0.013473395643563106,0.011628610923372466,0.0076755499017649685,0.011923222295169173,0.026832985877990722,0.00705173344447695,0.01317600258465471,0.0073882123519634375,0.008603854426022234,0.008070713076098211,0.020657709960279793,0.013162502338146342,0.014626609868016737,0.011601514651857573,0.022986259131596007,0.013146093384972935,0.01427494739664012,0.017512543037019927,0.03327724686984358,0.022971818364899733,0.011330348047716864,0.019379632226352035,0.011339026483996161,0.015326409915397908,0.015747874358604693,0.027463176332671067,0.009119427615198596,0.020717617561077248,0.017109685519645954,0.011214915637312264,0.01583413502265667,0.009283949999973692,0.009384971240471149,0.013390741266053299,0.012346392253349566,0.013763670263619259,0.02181755756509715,0.008949215247713286,0.017809155480615024,0.011893077554373906,0.019039608281234216,0.022322336147571432,0.07031739333580281,0.009150477113394902,0.009687984811848608,0.03774585559450347,0.013769745415654676,0.024070961722012223,0.014058606377963362,0.027833841175868592,0.028899919986724854,0.022157346380167996,0.00775179698549468,0.007698958495567585,0.00816692483836207,0.00701403494538932,0.007151031494140625,0.007547224801162194,0.009687984811848608,0.008326270662505051,0.007007014751434326,0.023349247718679494,0.022688960206919705,0.021908070301187448,0.027032126640451366,0.015201612587632803,0.015427284405149263,0.01647911811697072,0.02736979311910169,0.01022792150234354,0.014888243017525508,0.01826491931389118,0.021668937288481613,0.023236706339079757,0.013386885462136105,0.025818171172306455,0.013041337605180411,0.008642385745870656,0.02351810726626166,0.015303585036047574,0.009411778943292025,0.0158247631171654,0.01623196026374554,0.016326624360577812,0.011289110265929124,0.008734624961326862,0.015707104781578326,0.03555390999234956,0.012979997026509251,0.012835472616656074,0.02590560296486164,0.011640470603416705,0.01824713657642233,0.010804226891747837,0.013622257627289872,0.018458620433149667,0.02228427549888348,0.008442748415059056,0.013895310204604576,0.0277754467109154,0.012881979037975442,0.011111617910450903,0.012278571622125034,0.018105057601271006,0.0357430519728825,0.0,0.012098965562623123,0.018412584682990764,0.01592851712785918,0.02294304165346869,0.021355404524967588,0.01398467729831564,0.022928977423700793,0.022147362807701375,0.020458130589846905,0.013560843878778917,0.016741841825945625,0.014949732402275349,0.017990689442075533,0.023412510444378032,0.014763576408912396,0.012854018293578049,0.015755250125095762,0.009456127265404011,0.023457955903020397,0.01729214314756722,0.01770607561900698,0.036862347865926806,0.030495676089977396,0.02018918908875564,0.023747200390388225,0.016236726991061507,0.021221169521068704,0.021472616853385137,0.020630420898569042,0.016973917648710053
ENSG00000116544,0.0,0.0,0.0,0.0,0.0,0.5550910139905996,0.0,0.0,0.5092639026970699,0.49761968234489706,0.5056002234590464,0.500028264933619,0.5032245952507545,0.5473037082573463,0.5198407703432544,0.5096670368622089,0.5123405160575077,0.4978465047375909,0.5102855168539903,0.0,0.49776834701669626,0.5122029978653481,0.4976179727192583,0.49772059424170134,0.5219990023251238,0.0,0.0,0.0,0.5020537179091881,0.0,0.0,0.5059423833057798,0.4981605336583894,0.539257617243405,0.5357870702085824,0.5574496322664722,0.5121623828493316,0.5322233504262464,0.5074341852089455,0.5193860123897421,0.5038954911560848,0.5056646507361839,0.5028021125957883,0.5085453070443252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003714055850588,0.0,0.0,0.5129665473411823,0.0,0.49894198960271374,0.0,0.0,0.0,0.4983294593876806,0.0,0.0,0.0,0.0,0.0,0.0,0.496678431280728,0.0,0.5027226242525824,0.545478487425837,0.0,0.0,0.5166862208267738,0.5351175406883503,0.0,0.496551724137931,0.0,0.0,0.5287053753589762,0.5342184005112484,0.5134202850276026,0.518303329780184,0.0,0.5391325835523935,0.0,0.5069207943719009,0.0,0.0,0.5644582390785218,0.5292895711701492,0.5556764709538426,0.0,0.4979220077909272,0.0,0.0,0.5329558113525654,0.5178990684706589,0.519448601788488,0.5281911800647604,0.5267507881953799,0.0,0.0,0.0,0.5361162658395439,0.0,0.0,0.0,0.5990809362510156,0.5958233044065279,0.0,0.5807731994267168,0.6140262739411716,0.5574508535450903,0.0,0.5335914895452302,0.0,0.0,0.0,0.5616845850286812,0.5274863148557729,0.0,0.0,0.0,0.5653583353963392,0.5531251475728791,0.5563769332293806,0.5135667332287492,0.5311227531268679,0.0,0.5741901286717119,0.0,0.5952203043575944,0.530700917901664,0.5648744653011191,0.0
