clusterName,NSForest_markers,f_score
Sst_18,"['QRFPR', 'PNOC', 'RELN', 'VAT1L']",0.2631578947368421
Sst_27,"['EDNRA', 'FREM1', 'MT-ND5', 'EFHD2']",0.28035413153457
Sst_22,"['TRPC6', 'FREM1']",0.5626780626780626
Sst_15,"['MYRFL', 'PAPSS2', 'ZBBX', 'ARHGAP10', 'RNF144B']",0.1384083044982699
Sst_2,"['HPGD', 'RGS5']",0.4348302300109529
Sst_37,"['SCARA5', 'ADGRG6', 'CRHBP']",0.351373182552504
Sst_11,"['PROM1', 'ADGRG6', 'ROR1']",0.500814332247557
Sst_8,"['STK32A', 'RELN']",0.5373530255233725
Sst_9,"['EDNRA', 'ARHGAP6', 'FREM1', 'FBXL7']",0.3264331210191082
Sst_29,"['QRFPR', 'PIEZO2', 'EDNRA']",0.363905325443787
Pvalb_5,"['KCNK13', 'HGF', 'COBLL1']",0.4755798394290811
Pvalb_3,"['SYT10', 'ANOS1', 'ANGPT1', 'NWD2']",0.449013848090642
Sst_31,"['CALB1', 'CBLN4', 'RGS5']",0.2922077922077922
Sst_24,"['NEDD4', 'BMP6', 'TAC1']",0.3190967108492881
Pvalb_7,"['HOMER3', 'NOX4', 'PVALB', 'LTBP1']",0.3257328990228013
Sst_3,"['TCF7L1', 'ONECUT2', 'HCRTR2']",0.5263157894736842
Sst_16,"['NPFFR2', 'LINC01630', 'VAV3']",0.4500381388253242
Sst_36,"['ITGA1', 'PARD3B', 'FBN2', 'GPC5']",0.4845360824742268
Pvalb_2,"['MYBPC1', 'BCHE', 'SEMA3C']",0.6758803483528967
Pvalb_1,"['MYBPC1', 'CREB5', 'GPR149']",0.5956747186037689
Sst_1,"['NDST4', 'VCAN', 'TRPC6']",0.5797803617571059
Sst_19,"['TH', 'EPB41L4A']",0.6499556344276841
Sst_13,"['SPON1', 'FBN2']",0.5101034992607195
Sst_28,"['PROM1', 'NDST4', 'ST8SIA4']",0.5599415204678363
Sst_23,"['HCRTR2', 'SPON1', 'FBN2']",0.4086845466155811
L6 IT Car3_2,"['SMYD1', 'NTNG2']",0.862540305621758
L6 IT Car3_1,"['PPP1R1A', 'SMYD1', 'ISLR']",0.3246753246753247
L6 IT_1,"['SERPINF1', 'ISLR', 'PPP1R1A', 'TMEM233', 'THEMIS']",0.3395472703062583
L6 IT_2,"['TMEM233', 'ADAMTS3', 'THEMIS']",0.7055230033639113
L5 IT_1,"['CRISPLD2', 'CHST2', 'NPNT', 'FEZF2']",0.2902374670184696
