clusterName,NSForest_markers,f_score,onTarget,precision,recall
Micro/PVM_1,['ENSG00000077420'],0.967712546918844,1.0,0.9804319734170204,0.9199722847739475
Oligo_1,"['ENSG00000167123', 'ENSG00000147488', 'ENSG00000154493', 'ENSG00000150760']",0.0051721423913287,0.1865626871585846,0.004145264485897,0.5679012345679012
Oligo_3,"['ENSG00000161671', 'ENSG00000253807', 'ENSG00000168314']",0.2127659574468085,0.2569137215614319,0.7142857142857143,0.0558659217877094
Oligo_4,['ENSG00000123560'],0.9346574838147744,0.251732587814331,0.9272638189835642,0.9654500765199648
Oligo_2,"['ENSG00000172197', 'ENSG00000257585', 'ENSG00000117266']",0.5283788021323299,0.1865172833204269,0.6229205175600739,0.328780487804878
Astro_1,"['ENSG00000080573', 'ENSG00000234377']",0.8747870174126252,0.2171781808137893,0.896412221867348,0.7978017813151412
VLMC_2,"['ENSG00000173638', 'ENSG00000111181']",0.8314732142857143,0.5501062273979187,0.9738562091503268,0.5246478873239436
VLMC_1,"['ENSG00000149591', 'ENSG00000107796']",0.8303886925795053,1.0,0.9591836734693876,0.5402298850574713
Endo_1,"['ENSG00000127920', 'ENSG00000163815', 'ENSG00000131097']",0.6325301204819277,0.5279303789138794,0.7777777777777778,0.3620689655172414
Endo_2,['ENSG00000180229'],0.8549834671705243,0.4847241044044494,0.8765133171912833,0.7784946236559139
OPC_1,"['ENSG00000134853', 'ENSG00000132692']",0.8386556144403678,0.1377008110284805,0.9975754310344828,0.5122423571724997
Astro_5,"['ENSG00000041982', 'ENSG00000240583']",0.6806475349521707,1.0,0.9390862944162436,0.3239929947460595
Astro_2,"['ENSG00000165164', 'ENSG00000174776']",0.4929577464788732,0.5581893920898438,0.6704225352112676,0.2394366197183098
Astro_4,"['ENSG00000119938', 'ENSG00000125968', 'ENSG00000106571', 'ENSG00000164089']",0.3128031037827352,0.2666434645652771,0.3553719008264462,0.2114754098360655
Astro_3,"['ENSG00000135744', 'ENSG00000026025', 'ENSG00000171885', 'ENSG00000130203', 'ENSG00000135821']",0.2777777777777778,0.2116641551256179,0.3820224719101123,0.1328125
Lamp5 Lhx6_1,"['ENSG00000178538', 'ENSG00000170962']",0.8239196360879454,0.2130560278892517,0.968798751950078,0.5155360531309298
Lamp5_2,"['ENSG00000112319', 'ENSG00000167081']",0.5677743246473823,0.0853836461901664,0.6924198250728864,0.330090340514246
Lamp5_4,"['ENSG00000169071', 'ENSG00000138741']",0.6221061379555978,0.1313453316688537,0.6920537090028616,0.4430040862336198
Lamp5_1,"['ENSG00000173157', 'ENSG00000138741']",0.4880228816589202,0.161437302827835,0.5663900414937759,0.3141542002301496
