clusterName,NSForest_markers,f_score,onTarget,precision,recall
Micro/PVM_1,['APBB1IP'],0.967712546918844,1.0,0.9804319734170204,0.9199722847739475
Oligo_1,"['CERCAM', 'ST18', 'C10orf90', 'DOCK1']",0.0051721423913287,0.1865626871585846,0.004145264485897,0.5679012345679012
Oligo_3,"['EMC10', 'ENSG00000253807', 'MOBP']",0.2127659574468085,0.2569137215614319,0.7142857142857143,0.0558659217877094
Oligo_4,['PLP1'],0.9346574838147744,0.251732587814331,0.9272638189835642,0.9654500765199648
Oligo_2,"['MBOAT1', 'LINC00609', 'CDK18']",0.5283788021323299,0.1865172833204269,0.6229205175600739,0.328780487804878
Astro_1,"['COL5A3', 'OBI1-AS1']",0.8747870174126252,0.2171781808137893,0.896412221867348,0.7978017813151412
VLMC_2,"['SLC19A1', 'SLC6A12']",0.8314732142857143,0.5501062273979187,0.9738562091503268,0.5246478873239436
VLMC_1,"['TAGLN', 'ACTA2']",0.8303886925795053,1.0,0.9591836734693876,0.5402298850574713
Endo_1,"['GNG11', 'CLEC3B', 'HIGD1B']",0.6325301204819277,0.5279303789138794,0.7777777777777778,0.3620689655172414
Endo_2,['ENSG00000180229'],0.8549834671705243,0.4847241044044494,0.8765133171912833,0.7784946236559139
OPC_1,"['PDGFRA', 'BCAN']",0.8386556144403678,0.1377008110284805,0.9975754310344828,0.5122423571724997
Astro_5,"['TNC', 'AQP1']",0.6806475349521707,1.0,0.9390862944162436,0.3239929947460595
Astro_2,"['CFAP47', 'WDR49']",0.4929577464788732,0.5581893920898438,0.6704225352112676,0.2394366197183098
Astro_4,"['PPP1R3C', 'ID1', 'GLI3', 'ETNPPL']",0.3128031037827352,0.2666434645652771,0.3553719008264462,0.2114754098360655
Astro_3,"['AGT', 'VIM', 'AQP4', 'APOE', 'GLUL']",0.2777777777777778,0.2116641551256179,0.3820224719101123,0.1328125
Lamp5 Lhx6_1,"['CA8', 'PDGFD']",0.8239196360879454,0.2130560278892517,0.968798751950078,0.5155360531309298
Lamp5_2,"['EYA4', 'PBX3']",0.5677743246473823,0.0853836461901664,0.6924198250728864,0.330090340514246
Lamp5_4,"['ROR2', 'TRPC3']",0.6221061379555978,0.1313453316688537,0.6920537090028616,0.4430040862336198
Lamp5_1,"['ADAMTS20', 'TRPC3']",0.4880228816589202,0.161437302827835,0.5663900414937759,0.3141542002301496
Lamp5_7,"['LAMP5', 'CBLN4', 'KIT']",0.1940491591203104,0.06386748701334,0.2459016393442623,0.1052631578947368
Pax6_1,"['IGFBP7', 'ARHGAP6', 'FREM1']",0.7249596122778675,0.0477151498198509,0.9547872340425532,0.3693415637860082
Pax6_3,"['MDGA1', 'PBX3', 'SULF2']",0.5311614730878187,0.0930242761969566,0.78125,0.2329192546583851
Sncg_7,"['HTR3A', 'SYT9', 'MCTP2']",0.5911111111111111,0.1117578074336052,0.9236111111111112,0.2422586520947176
Sncg_4,"['LINC01539', 'DCN']",0.5579652996845426,0.3003841936588287,0.7164556962025317,0.2960251046025104
Sncg_1,"['TAFA4', 'UNC5B', 'MEGF11']",0.5824175824175825,0.0861106142401695,0.7418351477449455,0.3131976362442548
Sncg_2,"['FOXO1', 'CA10', 'PRELID2', 'IL1RAPL2']",0.6452955870108243,0.035453338176012,0.7099236641221374,0.4730417090539165
Sncg_3,"['TAFA4', 'SYT10', 'VAV3']",0.4134720700985761,0.092245914041996,0.6832579185520362,0.1602972399150743
Sncg_6,"['SEMA3C', 'ADAMTSL1', 'THSD7B', 'SDK2']",0.3545816733067729,0.0314387716352939,0.536144578313253,0.1505922165820643
Sncg_8,"['NDST4', 'GABRG1', 'HTR2C']",0.2964959568733153,0.0702484399080276,0.3793103448275862,0.158273381294964
Sncg_5,"['COL5A2', 'SEMA3C', 'LINC00299']",0.5353176366059529,0.0514433309435844,0.7077826725403817,0.2710911136107986
