organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
respiratory_system,Guo,Nat Commun,2023.0,10.1038/s41467-023-40173-5,Human CellCards Multi-Study CellRef 1.0 Atlas,Human CellCards Multi-Study CellRef 1.0 Atlas,https://cellxgene.cziscience.com/collections/f86d6317-7215-409e-bfda-3f4ded3dadaa,https://cellxgene.cziscience.com/e/eb499fd8-7000-419f-8854-926b9b61b11f.cxg/,https://lungmap-breath-data.s3.amazonaws.com/LMEX0000004396/download/LungMAP_HumanLung_CellRef.v1.1.h5ad,celltype_level3,X_umap,347970,48,0.6937189121462926,0.6268494194014003,0.18839884721785727,0.8187137897567975,0.7893779241813782,48
