gene,AEC,AF1,AF2,AM,ASMC,AT1,AT2,B,Basal,CAP1,CAP2,CD4 T,CD8 T,Chondrocyte,Ciliated,Deuterosomal,Goblet,ILC,IM,Ionocyte,LEC,MEC,Mast/Basophil,Megakaryocyte/Platelet,Mesothelial,Mucous,NK,Neutrophil,PNEC,Pericyte,Plasma,RAS,SCMF,SMG Basal/Duct,SVEC,Secretory,Serous,Suprabasal,Treg,Tuft,VEC,VSMC,cDC1,cDC2,iMON,maDC,pDC,pMON
NOC2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901181034649373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.9308506157969276,0.0,0.0,0.0,0.8868372016362422,0.0,0.8890135792359513,0.0,0.8899813180580523,0.0,0.0,0.0,0.9223623036368905,0.0,0.0,0.0,0.0,0.0,0.0
ISG15,0.0,0.0,0.0,0.9957639523537382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823519611910848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894644067501964,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071224940340963,0.0,0.0,0.0,0.0,0.8963441844435466,0.0,0.8069716678678656,0.8366660451552959,0.0,0.0,0.8607754937630341,0.0,0.8103706386592043,0.0,0.0,0.7872340425531915,0.8509364166520499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817498614602768,0.0,0.0,0.0,0.813949720426474,0.0,0.8031391595634481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2J2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397131432164983,0.0,0.0,0.0,0.9661197390217758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447617902785715,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552429981219644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497568760518968,0.0,0.0,0.0,0.9443981502383473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXRA8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKAIP1,0.0,0.0,0.0,0.6470771448856777,0.0,0.0,0.637574155976686,0.0,0.6488366329518421,0.0,0.0,0.0,0.0,0.790811859212515,0.6723857208156366,0.7916640825128967,0.6708597684574346,0.0,0.0,0.7319528658170961,0.0,0.6549892360622077,0.0,0.0,0.6290310697812614,0.703575314092036,0.0,0.0,0.6851220280302853,0.0,0.0,0.0,0.0,0.6714208480383994,0.0,0.6195148961252398,0.6414024431075406,0.6737282076864128,0.0,0.6736827538945326,0.0,0.6220261589194819,0.0,0.6170212765957447,0.0,0.0,0.0,0.0
CCNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901031012404177,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL20,0.0,0.0,0.0,0.6676928847321626,0.0,0.0,0.666528016352558,0.0,0.6829369257150706,0.0,0.0,0.0,0.0,0.0,0.7019743958309962,0.7505005823248669,0.6988355696470329,0.0,0.0,0.7032321941802907,0.0,0.6913975272568421,0.0,0.0,0.6382978723404256,0.6911938103114813,0.0,0.0,0.7807919388558573,0.0,0.0,0.0,0.0,0.692908450056677,0.0,0.6513228866146417,0.6628213893722743,0.696947040874143,0.0,0.6835677179090265,0.0,0.6653132706368641,0.0,0.0,0.0,0.0,0.661667244911199,0.0
VWA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578441910678136,0.0,0.9854465802536652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSU72,0.0,0.0,0.0,0.718874085177758,0.0,0.0,0.6912670295738165,0.0,0.7181048256981245,0.0,0.0,0.0,0.0,0.0,0.7285656137318547,0.7459339125765915,0.740953517513754,0.0,0.0,0.7720367135947139,0.0,0.6979015268342745,0.0,0.0,0.6948843926351893,0.7714265475170116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291254945035913,0.0,0.6808510638297872,0.7017788352720047,0.7220270889300829,0.0,0.6950503564600565,0.0,0.0,0.0,0.6977857821989308,0.0,0.0,0.0,0.0
MIB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907691829269388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.7103240500654422,0.0,0.0,0.0,0.0,0.6727201391274708,0.0,0.0,0.0,0.0,0.0,0.0,0.6753192422235785,0.6916927984070808,0.0,0.7813062501678031,0.7539626091832591,0.0,0.6682932910687,0.0,0.0,0.0,0.7062912077346247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199509765901456,0.0,0.0,0.6595744680851063,0.6896028163996365,0.0,0.7201354623236382,0.0,0.0,0.80347749930409,0.7828560819621875,0.8056520925434769,0.8275820741968123,0.7753101495996305,0.0
PRKCZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAAP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417871369491613,0.0,0.0,0.0,0.0,0.0,0.0,0.8195464810234899,0.8193743247402974,0.0,0.0,0.8289309777363886,0.0,0.8699100596610398,0.0,0.0,0.8275154477795638,0.8358215833949888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526470859196116,0.0,0.0,0.0,0.829236604119032,0.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RER1,0.0,0.0,0.0,0.795524132174032,0.0,0.0,0.0,0.0,0.7770859391309064,0.0,0.0,0.0,0.0,0.0,0.7747447413720897,0.8368363319629829,0.8126232803601571,0.0,0.0,0.7887080943684853,0.0,0.7841659585868985,0.0,0.0,0.0,0.8183092117787926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979614200738718,0.0,0.0,0.7681092567878592,0.7923615685461954,0.0,0.7659574468085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618603147021457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966010761473953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNAB2,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882371935833306
RPL22,0.13540797260433082,0.06565233052019352,0.10573506565855946,0.11328207757151838,0.11354705617730153,0.0,0.19006747234528865,0.1157816602508955,0.2535041185994154,0.08447043176571824,0.07279448089791309,0.16623986239807834,0.1720657461394924,0.14996128455775234,0.09062354497367361,0.11980105668315537,0.10470523181203313,0.10691536389773029,0.09141884404526239,0.099687533434345,0.1631359482780478,0.24464899405112028,0.18751917269067672,0.0,0.1877561101946497,0.18651645873361877,0.10667370454246212,0.0,0.11597188762374502,0.08725513983472692,0.06382978723404255,0.16431795268834243,0.17571722528690878,0.1823922765258281,0.23954606773982345,0.09338440873092653,0.13022688558554188,0.23131559942987065,0.14295644689284398,0.23916879619767129,0.1246241291737751,0.1513322333090584,0.19820637963867663,0.15663089983160192,0.13308609536819702,0.10398066385363199,0.2385407036411042,0.12007436266703633
ICMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMTA1,0.7379747084974686,0.0,0.0,0.6436087015550304,0.0,0.0,0.0,0.0,0.6411782481242505,0.0,0.0,0.0,0.0,0.6466203928271493,0.0,0.6414687893252673,0.6500738833487215,0.0,0.0,0.7831101293698824,0.0,0.714993839237095,0.0,0.8307423001379378,0.6170212765957447,0.6573814230882856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541297052828613,0.0,0.0,0.628511807144238,0.6455207360867693,0.0,0.6585586119899963,0.0,0.7003621047588324,0.6491780856998136,0.6617416509124907,0.0,0.6400000181118717,0.0,0.0
VAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768674575347666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611803420034779,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.3207621067371172,0.0,0.33919902400323626,0.3590394224945656,0.4130604827031725,0.0,0.3418435677842198,0.0,0.41964551158503943,0.0,0.0,0.0,0.39039089034248864,0.5147859387481087,0.41839330116368545,0.5443954407929438,0.39737122457829926,0.0,0.0,0.5211648534313604,0.3347546071502167,0.45334149396182444,0.0,0.5340326890867133,0.35569401257670163,0.4460534446496591,0.0,0.0,0.4924543595874852,0.0,0.0,0.3109473426797425,0.3346498522272007,0.4016651596837285,0.3801008194198623,0.30758836078990426,0.35977474297612005,0.41368380994959875,0.3648411264780161,0.4150271135312927,0.3008233375419379,0.42145008223629615,0.3030758110620393,0.3189600146308409,0.0,0.31005497208019206,0.526397677490337,0.2978723404255319
ERRFI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553112072381424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783725491832389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.9388421136210389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RERE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.8747129328933797,0.8572343174586187,0.0,0.0,0.9006976694140406,0.0,0.0,0.0,0.0,0.0,0.8663714410638139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008596628562916,0.0,0.0,0.0,0.8547940091896014,0.0,0.9143710788689349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.39148958263991507,0.0,0.39957862366100333,0.4646573008648897,0.0,0.0,0.5167754843245501,0.0,0.5451649005077469,0.0,0.0,0.0,0.4469030302184482,0.5111444637526936,0.36305777921127064,0.6115822785406696,0.40120813879750317,0.0,0.4083620591467964,0.49573385277985793,0.0,0.6219640461131489,0.0,0.0,0.4881204742692941,0.4152459240359727,0.0,0.0,0.3696640547013534,0.0,0.0,0.41110756536324605,0.0,0.5081070563698857,0.4260633114690147,0.3727454952302294,0.3617021276595745,0.5479605312910232,0.4816858990146276,0.46034873972103607,0.0,0.3834965692295209,0.4047634242110465,0.4540214272499124,0.4749718566419955,0.4263360703832042,0.3683133142622395,0.4312332317100563
GPR157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H6PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894581032525088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844641877614387,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0
CLSTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9415839730374893,0.0,0.0,0.0,0.0,0.0,0.8778921139653411,0.0,0.8785114366698996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894548342346152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815908852436066,0.0,0.0,0.0,0.9058464172584928,0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNBIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038167053940285,0.9036978734261668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897451922310817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.8964954973005632,0.0,0.8997490249146477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790379158897538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGD,0.0,0.0,0.0,0.9219297376857452,0.0,0.0,0.0,0.0,0.8392150762780083,0.0,0.0,0.0,0.0,0.0,0.0,0.8472127033586696,0.8665934437664098,0.0,0.0,0.885574417141981,0.0,0.0,0.0,0.0,0.0,0.8297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441068733806745,0.0,0.0,0.0,0.8743410605605073,0.0,0.8692240147002877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745963164099887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601630603621756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARDBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.9328892913563808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936723320033843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9084946885840757,0.0,0.0,0.0,0.8993135784725999,0.0,0.9068392542527061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533739147881946,0.0,0.9212811905266592,0.0,0.0,0.0,0.9095852781071946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995022585834697,0.0,0.0,0.0,0.8936170212765957,0.0,0.9328366120936067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.9756339830768994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710593668377514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932206436627584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828951726499039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525616269212313,0.0,0.0,0.0,0.0,0.9361702127659575,0.9463349573874152,0.0,0.0,0.9583391211415493
VPS13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990238774181112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9123705784231543,0.0,0.0,0.0,0.0,0.0,0.0,0.8733023962922226,0.9043221931041588,0.0,0.0,0.0,0.0,0.8872852353868077,0.0,0.0,0.0,0.8543233885761754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.0,0.0,0.0,0.9003609752615134,0.0,0.8907299681021453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802733510960547,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653955457788694,0.942391188569495,0.0,0.0,0.9664050995996956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943181255144625,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHD2,0.0,0.0,0.0,0.9507835105874227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9184897042231052,0.0,0.0,0.9196653468928455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.9297458345715237,0.0,0.9024309253569969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
