software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,celltype_level3,IM,6437,0.6024062198513138,0.7592989985693849,0.329812024234892,340860,673,4314,2123,2,"['F13A1', 'C1QC']","['STAB1', 'FMN1', 'SLCO2B1', 'F13A1', 'LGMN', 'C1QC', 'MRC1', 'C1QB', 'C1QA', 'MS4A6A']",0.3272963165193404
4.1,celltype_level3,pMON,2189,0.5066480055983205,0.5843422114608555,0.3307446322521699,345266,515,1465,724,2,"['LILRB2', 'POU2F2']","['LILRB2', 'POU2F2', 'LILRA5', 'LILRB1', 'SMIM25', 'FCN1', 'TCF7L2', 'MTSS1', 'FCGR3A', 'LST1']",1.0
4.1,celltype_level3,iMON,17999,0.8039009465532078,0.980639141590856,0.4671370631701761,329805,166,9591,8408,2,"['VCAN', 'S100A8']","['EREG', 'VCAN', 'FCN1', 'S100A12', 'THBS1', 'S100A8', 'IL1R2', 'JARID2', 'PLAUR', 'C5AR1']",0.4981528400815038
4.1,celltype_level3,Neutrophil,246,0.8130841121495327,0.8446601941747572,0.7073170731707317,347692,32,72,174,1,['FCGR3B'],"['FCGR3B', 'CMTM2', 'CXCR2', 'MMP9', 'VNN2', 'GCA', 'S100A8', 'FPR1', 'BCL2A1', 'EVI2B']",1.0
4.1,celltype_level3,AM,101380,0.9549814848227096,0.9766601498143797,0.8771059380548432,244465,2125,12459,88921,2,"['MCEMP1', 'ACP5']","['MARCO', 'MCEMP1', 'FBP1', 'ACP5', 'FABP4', 'MSR1', 'OLR1', 'C1QC', 'GPNMB', 'C1QB']",0.8456188855453397
4.1,celltype_level3,B,3167,0.8508242862887012,0.9132498921018558,0.6681401957688664,344602,201,1051,2116,1,['MS4A1'],"['MS4A1', 'BANK1', 'CD79A', 'BLK', 'RALGPS2', 'ARHGAP24', 'AFF3', 'MGAT5', 'EBF1', 'PRKCB']",1.0
4.1,celltype_level3,pDC,236,0.7711038961038961,1.0,0.4025423728813559,347734,0,141,95,2,"['LILRA4', 'SCT']","['LILRA4', 'PLD4', 'IRF7', 'SCT', 'CLEC4C', 'MAP1A', 'IRF8', 'JCHAIN', 'MZB1', 'CXCR3']",1.0
4.1,celltype_level3,Plasma,2181,0.8243434673640623,0.8650657518582047,0.6937184777624943,345553,236,668,1513,1,['MZB1'],"['FCRL5', 'POU2AF1', 'IGHA1', 'TENT5C', 'TXNDC5', 'MZB1', 'JCHAIN', 'CREB3L2', 'DERL3', 'FBXW7']",0.6126071243042704
4.1,celltype_level3,PNEC,1155,0.9774164408310748,0.9881278538812786,0.9367965367965368,346802,13,73,1082,2,"['GRP', 'CHGA']","['GRP', 'CHGA', 'SCG5', 'SCGN', 'GP2', 'SCG2', 'CALCA', 'SCG3', 'PHGR1', 'RPRM']",1.0
4.1,celltype_level3,Mucous,1113,0.9529860228716646,0.9554140127388536,0.9433962264150944,346808,49,63,1050,1,['BPIFB2'],"['BPIFB2', 'NKX3-1', 'TFF1', 'CGREF1', 'ENTPD8', 'B3GNT6', 'GLYATL2', 'MUC5B', 'DEFB1', 'TCN1']",1.0
4.1,celltype_level3,Serous,4333,0.837074034266928,0.9223267154301638,0.6111239326102008,343414,223,1685,2648,1,['PRB3'],"['LPO', 'C6orf58', 'DMBT1', 'PRB3', 'AC020656.1', 'PRB4', 'PIP', 'S100A1', 'SERPINA3', 'LTF']",0.7032996238074397
4.1,celltype_level3,SMG Basal/Duct,1009,0.6312148724600086,0.8957055214723927,0.2893954410307235,346927,34,717,292,2,"['FOXQ1', 'MMP7']","['FOXQ1', 'MMP7', 'ANPEP', 'CFB', 'DEFB1', 'CCL28', 'PROM1', 'TCN1', 'MIA', 'RARRES1']",0.8512612425801577
4.1,celltype_level3,Goblet,2521,0.7533863985476889,0.9301724137931034,0.4280047600158667,345368,81,1442,1079,2,"['MUC5AC', 'PSCA']","['MUC5AC', 'LYPD2', 'PSCA', 'CYP2F1', 'VMO1', 'S100P', 'MSMB', 'TSPAN8', 'LCN2', 'BPIFB1']",0.8790200457666386
4.1,celltype_level3,Secretory,2699,0.5687764317970038,0.5641663704230359,0.5879955539088552,344045,1226,1112,1587,2,"['TMEM45A', 'SCGB1A1']","['TMEM45A', 'MMP7', 'CYP2F1', 'SFTPB', 'SCGB3A2', 'SCGB1A1', 'CP', 'SAA1', 'LTF', 'TSPAN8']",0.6182365075306281
4.1,celltype_level3,Basal,12989,0.8805744520030234,0.941462909241608,0.6995919624297482,334416,565,3902,9087,2,"['DLK2', 'KRT15']","['MMP10', 'TP63', 'DLK2', 'KRT15', 'ALDH3A1', 'FHL2', 'LAMB3', 'KRT5', 'S100A2', 'IL33']",0.5168362187136863
4.1,celltype_level3,Suprabasal,20167,0.7825585585585586,0.8826207120793367,0.5384043238954728,326359,1444,9309,10858,2,"['CLCA2', 'UPK1B']","['CLCA2', 'LY6D', 'SERPINB13', 'SERPINB4', 'GPX2', 'UPK1B', 'SERPINB5', 'ADH7', 'SERPINB3', 'RHOV']",0.7267672120583796
4.1,celltype_level3,Tuft,88,0.7627118644067796,0.972972972972973,0.4090909090909091,347881,1,52,36,3,"['NREP', 'POU2F3', 'RASSF6']","['NREP', 'IL23A', 'POU2F3', 'MEX3A', 'RASSF6', 'FOXI1', 'HEPACAM2', 'HES6', 'CRYM', 'KIT']",1.0
4.1,celltype_level3,Ionocyte,159,0.937007874015748,1.0,0.7484276729559748,347811,0,40,119,2,"['ASCL3', 'BSND']","['ASCL3', 'CLCNKB', 'LINC01187', 'BSND', 'ATP6V1G3', 'TMPRSS11E', 'CEL', 'BPIFA2', 'CLCNKA', 'STAP1']",1.0
