organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
neocortext,Jorstad,Science,2023.0,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,customized concatenated h5ad superclusters,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/e4ddac12-f48f-4455-8e8d-c2a48a683437.cxg/,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69d93065767e484aabb63830/interactive-sessions/sc-nsforest-qc-nf-jupyter-69d9333e5d3e1f8c350f3de6/manual_sc_data/jorstad_sampled_AIBS_human_neocortex.h5ad,CrossArea_cluster,X_UMAP,34406,142,0.04264586658962528,-0.02529599721802018,0.23591161948342002,0.563653363411242,0.5705181127521837,142
