software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,CrossArea_cluster,L2/3 IT_4,494,0.6418383518225039,0.84375,0.3279352226720647,33882,30,332,162,3,"['FAP', 'TPBG', 'MFGE8']","['FAP', 'TPBG', 'MFGE8', 'THEMIS', 'SYT2', 'SLC38A11', 'COL5A2', 'LAMA2', 'SV2C', 'RORB']",0.2315973788499832
4.1,CrossArea_cluster,Lamp5_7,276,0.362453531598513,0.39,0.2826086956521739,34008,122,198,78,4,"['MYH11', 'LAMP5', 'CBLN4', 'KIT']","['MYH11', 'LAMP5', 'TRPC3', 'MT-ND4L', 'CBLN4', 'KIT', 'HPCAL1', 'SRM', 'SERPINE2', 'RELN']",0.0894206315279007
4.1,CrossArea_cluster,Lamp5_2,343,0.7044334975369458,0.8511904761904762,0.4169096209912536,34038,25,200,143,2,"['EYA4', 'PBX3']","['MDGA1', 'ROR2', 'DOCK5', 'EYA4', 'PBX3', 'CCBE1', 'KIT', 'FGFR2', 'NTNG1', 'FBN2']",0.0854522287845611
4.1,CrossArea_cluster,Lamp5_4,259,0.4369414101290963,0.4705882352941176,0.3397683397683397,34048,99,171,88,4,"['ROR2', 'TRPC3', 'ITGB5', 'FBXL7']","['ROR2', 'TRPC3', 'ITGB5', 'KIT', 'NTNG1', 'FBXL7', 'PKP2', 'PRELID2', 'IL1RAP', 'B3GLCT']",0.0629598051309585
4.1,CrossArea_cluster,Lamp5_1,339,0.5245428296438883,0.6228571428571429,0.3215339233038348,34001,66,230,109,3,"['ADAMTS20', 'EYA4', 'KIT']","['ADAMTS20', 'PDGFD', 'EYA4', 'TRPC3', 'KIT', 'LINC00299', 'FREM1', 'KCNH5', 'RELN', 'PRELID2']",0.0889696329832077
4.1,CrossArea_cluster,Lamp5 Lhx6_1,270,0.8402061855670103,0.9314285714285714,0.6037037037037037,34124,12,107,163,2,"['CHST9', 'LAMP5']","['SFTA3_ENSG00000229415', 'SFRP1', 'CHST9', 'PDGFD', 'LAMP5', 'EYA4', 'HCRTR2', 'VAV3', 'NTNG1', 'ITGA8']",0.2398183941841125
4.1,CrossArea_cluster,Lamp5_6,288,0.6314432989690721,0.6712328767123288,0.5104166666666666,34046,72,141,147,3,"['NDNF', 'EYA4', 'TRPC3']","['MYH11', 'NDNF', 'PDGFD', 'EYA4', 'TRPC3', 'CBLN4', 'KIT', 'FAT1', 'FREM1', 'RELN']",0.0850174129009246
4.1,CrossArea_cluster,Lamp5_5,270,0.7547169811320755,0.8421052631578947,0.5333333333333333,34109,27,126,144,3,"['NPNT', 'LAMP5', 'COL5A2']","['NMBR', 'ADRA1D', 'NDNF', 'NPNT', 'LAMP5', 'COL5A2', 'SV2C', 'FREM1', 'RELN', 'CXCL14']",0.1095318868756294
4.1,CrossArea_cluster,Pax6_4,290,0.7838479809976246,0.9565217391304348,0.4551724137931034,34110,6,158,132,2,"['SCGN', 'PALMD']","['SCGN', 'CDH23', 'PALMD', 'DDR2', 'TLL1', 'TNS3', 'EYA4', 'PIEZO2', 'HCRTR2', 'ANGPT1']",0.6027467250823975
4.1,CrossArea_cluster,Pax6_2,290,0.7642487046632125,0.815668202764977,0.6103448275862069,34076,40,113,177,2,"['TGFBR2', 'RELN']","['TGFBR2', 'BCHE', 'DDR2', 'WIF1', 'ITGB8', 'RELN', 'IL1RAPL2', 'GREB1L', 'MYO16', 'ALK']",0.1171793341636657
4.1,CrossArea_cluster,Pax6_3,330,0.7204301075268817,0.8933333333333333,0.406060606060606,34060,16,196,134,3,"['PBX3', 'PDLIM5', 'SULF2']","['MDGA1', 'FREM2', 'PBX3', 'PDLIM5', 'GFRA2', 'SULF2', 'FBN2', 'CHRNA7', 'PLCXD3', 'CCK']",0.0723670646548271
4.1,CrossArea_cluster,Pax6_1,347,0.7236268526591108,0.83,0.4783861671469741,34025,34,181,166,2,"['RGS10', 'IGFBP7']","['DOCK8', 'RGS10', 'SLC17A8', 'IGFBP7', 'ARHGAP6', 'YJEFN3', 'PLCXD3', 'MAML3', 'CLMP', 'PDE3A']",0.2336865067481994
4.1,CrossArea_cluster,Sncg_7,314,0.7297551789077212,0.8288770053475936,0.4936305732484076,34060,32,159,155,2,"['HTR3A', 'SYT9']","['HTR3A', 'VWA5B1', 'ANO2', 'TNFAIP8L3', 'SYT9', 'MCTP2', 'GLRA3', 'LYPD6', 'ARHGAP18', 'CADPS2']",0.5590792298316956
4.1,CrossArea_cluster,Vip_26,282,0.6157112526539278,0.703030303030303,0.4113475177304964,34075,49,166,116,3,"['LINC01630', 'HPSE2', 'TAC3']","['DDR2', 'LINC01630', 'SEMA3C', 'MEGF11', 'HPSE2', 'TAC3', 'DACH2', 'ARHGAP18', 'OCA2', 'PLCE1']",0.0565787404775619
4.1,CrossArea_cluster,Vip_8,327,0.3262518968133536,0.5180722891566265,0.1314984709480122,34039,40,284,43,2,"['TEK', 'EGF']","['TEK', 'VWDE', 'EGF', 'WSCD1', 'KLHL1', 'KCNJ2', 'DACH2', 'GALNT10', 'RASL10A', 'EGFEM1P']",0.1567566096782684
4.1,CrossArea_cluster,Vip_7,261,0.4741980474198047,0.5964912280701754,0.2605363984674329,34099,46,193,68,3,"['CCN2', 'EGF', 'HPSE2']","['CCN2', 'EGF', 'PCDH18', 'LINC00290', 'MEGF11', 'HPSE2', 'DACH2', 'SERPINE2', 'ARHGAP42', 'PRELID2']",0.1155499219894409
4.1,CrossArea_cluster,Vip_27,257,0.5644090305444888,0.6854838709677419,0.3307392996108949,34110,39,172,85,3,"['PBX3', 'DACH2', 'FBN2']","['PBX3', 'DACH2', 'GALNT10', 'FBN2', 'CHRNA7', 'MIR4500HG', 'THSD7B', 'SRGAP1', 'EGFEM1P', 'ADAMTS17']",0.0508853308856487
4.1,CrossArea_cluster,Vip_21,261,0.723404255319149,0.918918918918919,0.3908045977011494,34136,9,159,102,2,"['ROR2', 'NPNT']","['ALDH1A2', 'SSTR1', 'PENK', 'ROR2', 'BCHE', 'NPNT', 'FAM133A', 'BMP6', 'RGMA', 'HTR2C']",0.1797867864370346
4.1,CrossArea_cluster,Vip_17,301,0.5909694555112882,0.7876106194690266,0.2956810631229236,34081,24,212,89,2,"['PENK', 'PARD3B']","['SOX11', 'PENK', 'GFRA1', 'SCN7A', 'HTR2C', 'PARD3B', 'ARHGAP18', 'ADAMTSL1', 'THSD7B', 'PDGFC']",0.1351240873336792
4.1,CrossArea_cluster,Vip_23,223,0.5527318932655655,0.6170212765957447,0.3901345291479821,34129,54,136,87,3,"['KCNH8', 'EDNRA', 'KMO']","['SCML4', 'MMP28', 'COL9A1', 'KCNH8', 'EDNRA', 'KMO', 'TBL1X', 'DEPTOR', 'TAFA1', 'RNF144B']",0.0614592358469963
4.1,CrossArea_cluster,Vip_9,200,0.5945121951219512,0.6842105263157895,0.39,34170,36,122,78,3,"['SLC7A11', 'NPR3', 'PPP1R1C']","['AR', 'LINC01170', 'SLC7A11', 'NPR3', 'PPP1R1C', 'COBLL1', 'ARHGAP24', 'KCNG2', 'HTR4', 'COL11A1']",0.1128746643662452
4.1,CrossArea_cluster,OPC_1,228,0.8079268292682927,0.9906542056074766,0.4649122807017544,34177,1,122,106,2,"['OLIG2', 'PDGFRA']","['FERMT1', 'OLIG2', 'STK32A', 'OLIG1', 'PDGFRA', 'SMOC1', 'VCAN', 'MEGF11', 'CA10', 'LRRN1']",0.5862091779708862
4.1,CrossArea_cluster,Endo_1,58,0.6880733944954128,0.75,0.5172413793103449,34338,10,28,30,3,"['IFI27', 'COLEC12', 'NDUFA4L2']","['HIGD1B', 'IFI27', 'COLEC12', 'SLC6A12', 'PTH1R', 'NDUFA4L2', 'ABCB1', 'ATP1A2', 'SLC7A5', 'DCN']",0.4581608176231384
4.1,CrossArea_cluster,Vip_12,192,0.5640243902439024,0.6379310344827587,0.3854166666666667,34172,42,118,74,3,"['SLC7A11', 'HCRTR2', 'KIT']","['TUBA1C', 'SDC2', 'PDE11A_ENSG00000128655', 'SLC7A11', 'HCRTR2', 'KIT', 'CHRNA7', 'MLIP', 'COL11A1', 'NCKAP5']",0.0653364732861518
4.1,CrossArea_cluster,Sncg_4,292,0.6306818181818182,0.7551020408163265,0.3801369863013699,34078,36,181,111,2,"['LINC01539', 'DCN']","['LINC01539', 'ANO2', 'KCNG1', 'COL16A1', 'HCRTR2', 'DCN', 'LAMA3', 'ARHGAP42', 'COL12A1', 'MAML2']",0.3141455948352813
4.1,CrossArea_cluster,Sncg_2,265,0.6633380884450785,0.8532110091743119,0.350943396226415,34125,16,172,93,3,"['ARHGAP36', 'MEGF11', 'CA10']","['ARHGAP36', 'NDNF', 'FOXO1', 'MEGF11', 'LINC00299', 'CA10', 'PRELID2', 'THSD7B', 'COL12A1', 'CXCL14']",0.0598962977528572
4.1,CrossArea_cluster,Sncg_1,234,0.584192439862543,0.7816091954022989,0.2905982905982906,34153,19,166,68,3,"['BCAS1', 'ADAM33', 'TAFA4']","['EFEMP1', 'BCAS1', 'ADAM33', 'UNC5B', 'TAFA4', 'TTN', 'SAMD3', 'MEGF11', 'TAFA1', 'PRELID2']",0.1222008094191551
4.1,CrossArea_cluster,Sncg_3,219,0.4672897196261682,0.6329113924050633,0.228310502283105,34158,29,169,50,4,"['TAFA4', 'SYT10', 'MEGF11', 'TAFA1']","['TAFA4', 'SYT10', 'KLHL13', 'MEGF11', 'MYO1B', 'TAFA1', 'PRELID2', 'CALB2', 'CXCL14', 'THSD7B']",0.0750176012516021
4.1,CrossArea_cluster,Sncg_5,251,0.6337271750805585,0.6941176470588235,0.4701195219123506,34103,52,133,118,3,"['TMEM47', 'LINC00299', 'RELN']","['COL5A2', 'NDST4', 'GLRA3', 'TMEM47', 'LINC00299', 'RELN', 'PRELID2', 'CXCL14', 'COL21A1', 'B3GLCT']",0.0438552647829055
4.1,CrossArea_cluster,Sncg_8,139,0.5045871559633027,0.7021276595744681,0.237410071942446,34253,14,106,33,3,"['NDST4', 'HTR2C', 'IL1RAPL2']","['ST8SIA2', 'SYT10', 'NDST4', 'GABRG1', 'HTR2C', 'IL1RAPL2', 'PRELID2', 'GREM2', 'SV2B', 'COL21A1']",0.0536365918815135
4.1,CrossArea_cluster,Sncg_6,283,0.4567022538552787,0.55,0.2720848056537102,34060,63,206,77,4,"['SEMA3C', 'ADAMTSL1', 'SDK2', 'THSD7B']","['SYT10', 'SEMA3C', 'CALB2', 'ADAMTSL1', 'SDK2', 'THSD7B', 'RELN', 'PTPRK', 'ATP2B4', 'COL21A1']",0.0318474173545837
4.1,CrossArea_cluster,Vip_16,307,0.4233128834355828,0.5433070866141733,0.2247557003257329,34041,58,238,69,4,"['NDST4', 'HTR2C', 'PTN', 'CHD7']","['NDST4', 'HTR2C', 'KCNJ2', 'PTN', 'KMO', 'CHD7', 'PLPP4', 'DACH2', 'ARHGAP42', 'ADAMTSL1']",0.0543135777115821
4.1,CrossArea_cluster,Vip_28,175,0.5145118733509235,0.7647058823529411,0.2228571428571428,34219,12,136,39,3,"['LGR5', 'HTR2C', 'DCN']","['LGR5', 'BCHE', 'HTR2C', 'DCN', 'PLPP4', 'NRP1', 'GULP1', 'RARB', 'SEMA5A', 'SEL1L3']",0.0691169053316116
4.1,CrossArea_cluster,Vip_5,242,0.4596100278551532,0.5546218487394958,0.2727272727272727,34111,53,176,66,4,"['LINC01630', 'THSD4', 'MEGF11', 'KMO']","['FAM126A', 'LINC01630', 'THSD4', 'MEGF11', 'TAC3', 'KMO', 'GPR149', 'PCSK6', 'TPD52L1', 'CA10']",0.0578263476490974
4.1,CrossArea_cluster,Vip_19,239,0.4141414141414141,0.640625,0.1715481171548117,34144,23,198,41,2,"['CBLN1', 'DCN']","['CBLN1', 'SCTR', 'SLC22A3', 'HTR2C', 'TAC3', 'DCN', 'GULP1', 'TSHZ2', 'IL1RAPL2', 'RELN']",0.2740613222122192
4.1,CrossArea_cluster,Vip_1,201,0.44543429844098,0.6451612903225806,0.1990049751243781,34183,22,161,40,4,"['FLT1', 'TBL1X', 'SHISA8', 'RNF144B']","['FLT1', 'IGFBP5', 'LRRC1', 'TBL1X', 'SHISA8', 'RNF144B', 'TSHZ2', 'TMEM163', 'SEZ6', 'LRRC3B']",0.0487591922283172
4.1,CrossArea_cluster,Vip_2,236,0.4108391608391608,0.5595238095238095,0.1991525423728813,34133,37,189,47,3,"['FLT1', 'IGFBP5', 'SLC22A3']","['SCTR', 'FLT1', 'IGFBP5', 'SYT2', 'PTHLH', 'SLC22A3', 'PTGDS', 'TAC3', 'CCNG2', 'SHISA8']",0.1524527966976165
4.1,CrossArea_cluster,Vip_13,251,0.43026706231454,0.4578947368421052,0.3466135458167331,34052,103,164,87,2,"['DIRAS3', 'ST18']","['DIRAS3', 'CXCL12', 'PTH2R', 'VWDE', 'ST18', 'EMID1', 'PTHLH', 'PTGDS', 'CCNG2', 'SHISA8']",0.5562716722488403
4.1,CrossArea_cluster,Vip_10,265,0.5897435897435898,0.8625,0.260377358490566,34130,11,196,69,4,"['ABI3BP', 'KCNG2', 'PARD3B', 'ADAMTS6']","['ABI3BP', 'STK32B', 'KCNG2', 'PARD3B', 'LINC00299', 'ADAMTS6', 'SVEP1', 'THSD7B', 'COL12A1', 'SEMA5A']",0.0450693890452384
4.1,CrossArea_cluster,Vip_11,242,0.53156146179402,0.7111111111111111,0.2644628099173554,34138,26,178,64,3,"['PTH2R', 'ABI3BP', 'MCTP2']","['HS3ST3A1', 'PTH2R', 'ABI3BP', 'MCTP2', 'PTHLH', 'PROS1', 'SLC22A3', 'SMOC1', 'PDLIM5', 'IQGAP2']",0.1598059237003326
4.1,CrossArea_cluster,Vip_20,236,0.3980446927374301,0.475,0.2415254237288135,34107,63,179,57,4,"['CBLN1', 'VIPR2', 'PPP1R1C', 'SLC22A3']","['CBLN1', 'HS3ST3A1', 'VIPR2', 'PPP1R1C', 'SLC22A3', 'SMOC1', 'TAC3', 'LAMA3', 'GPR149', 'TRPC6']",0.126975730061531
4.1,CrossArea_cluster,Vip_14,292,0.625,0.7239263803680982,0.4041095890410959,34069,45,174,118,3,"['ST18', 'KCNH8', 'CA10']","['HS3ST3B1', 'PTH2R', 'VWDE', 'ST18', 'KCNH8', 'CA10', 'ADAM19', 'THSD7B', 'PDE3A', 'PCDH19']",0.1044768020510673
4.1,CrossArea_cluster,Vip_6,311,0.5632823365785814,0.7941176470588235,0.2604501607717042,34074,21,230,81,4,"['PBX3', 'IQGAP2', 'PARD3B', 'NTNG1']","['VWDE', 'ABI3BP', 'PBX3', 'IQGAP2', 'PARD3B', 'NTNG1', 'MCUB', 'ANKFN1', 'THSD7B', 'EGFEM1P']",0.0542142391204834
4.1,CrossArea_cluster,Vip_15,295,0.6314580941446614,0.7638888888888888,0.3728813559322034,34077,34,185,110,2,"['SVIL', 'VIP']","['ST8SIA6', 'LINC01470', 'ADAM12', 'SERTM1', 'SVIL', 'VIP', 'SOX1-OT', 'SLITRK4', 'CNR1', 'VWC2L']",0.0424782484769821
4.1,CrossArea_cluster,Vip_25,249,0.5791190864600326,0.7802197802197802,0.285140562248996,34137,20,178,71,2,"['NOX4', 'FBN2']","['NOX4', 'RGS8', 'IQGAP2', 'CBLN4', 'LYPD6', 'FBN2', 'ITGA8', 'CMTM8', 'CPNE8', 'B3GLCT']",0.2146446108818054
4.1,CrossArea_cluster,Vip_4,265,0.5369127516778524,0.6666666666666666,0.3018867924528302,34101,40,185,80,3,"['NKAIN1', 'ABI3BP', 'VCAN']","['WNT5A', 'NKAIN1', 'ABI3BP', 'SMOC1', 'VCAN', 'PCP4', 'LINC00299', 'VIP', 'ARHGEF28', 'EGFEM1P']",0.1845060586929321
4.1,CrossArea_cluster,Vip_18,285,0.4137447405329593,0.5514018691588785,0.2070175438596491,34073,48,226,59,3,"['RXRG', 'NDST4', 'CRH']","['NOX4', 'RXRG', 'NDST4', 'SMOC1', 'ANGPT1', 'CRH', 'VIP', 'CALB2', 'NRP1', 'ARHGEF28']",0.0649904757738113
4.1,CrossArea_cluster,Vip_3,270,0.4361179361179361,0.5220588235294118,0.2629629629629629,34071,65,199,71,3,"['PPP1R1C', 'OPRM1', 'TRPC6']","['PPP1R1C', 'HPSE2', 'KCNG2', 'OPRM1', 'TRPC6', 'HTR4', 'CALB2', 'PLCE1', 'ADRA1B', 'MYO16']",0.039777185767889
4.1,CrossArea_cluster,Vip_24,201,0.3926701570680628,0.4838709677419355,0.2238805970149253,34157,48,156,45,3,"['NPR3', 'ENHO', 'PPP1R1C']","['LYPD1', 'NPR3', 'ENHO', 'PPP1R1C', 'KCNF1', 'CHRNA2', 'KCNG2', 'CRH', 'MACIR', 'CALB2']",0.1077971458435058
4.1,CrossArea_cluster,Vip_22,11,0.5555555555555556,0.75,0.2727272727272727,34394,1,8,3,4,"['LOXHD1', 'SRR', 'PPIF', 'CXCL12']","['LOXHD1', 'SRR', 'PPIF', 'ERICH2', 'PLAT', 'CXCL12', 'P3H2-AS1', 'ARCN1', 'NPR3', 'CHRNA2']",1.0
4.1,CrossArea_cluster,Oligo_2,268,0.8,0.962406015037594,0.4776119402985074,34133,5,140,128,2,"['MBOAT1', 'ANLN']","['MBOAT1', 'SLC5A11', 'LRP2', 'ANLN', 'MOBP', 'ST18', 'LINC00609', 'CDK18', 'COL18A1', 'RNF220']",0.6398150324821472
4.1,CrossArea_cluster,Oligo_3,179,0.6687898089171974,0.863013698630137,0.3519553072625698,34217,10,116,63,2,"['EMC10', 'PLP1']","['EMC10', 'OPALIN', 'MAL', 'CD9', 'MAG', 'PLP1', 'MOBP', 'CLDN11', 'LINC01170', 'DOCK5']",0.3783982396125793
4.1,CrossArea_cluster,Oligo_4,229,0.5172413793103449,0.6048387096774194,0.3275109170305676,34128,49,154,75,3,"['TRIM59', 'OPALIN', 'CERCAM']","['TRIM59', 'OPALIN', 'CERCAM', 'PLP1', 'MOG', 'ENPP2', 'MOBP', 'CLDN11', 'ST18', 'DOCK5']",0.3283547759056091
4.1,CrossArea_cluster,Oligo_1,81,0.2375152253349573,0.2108108108108108,0.4814814814814814,34179,146,42,39,2,"['CERCAM', 'DOCK5']","['CERCAM', 'CNDP1', 'PLP1', 'ST18', 'DOCK5', 'TMEM144', 'DOCK1', 'CLDND1', 'QDPR', 'NCKAP5']",0.2158329784870147
4.1,CrossArea_cluster,Micro/PVM_1,232,0.9324596774193548,0.9736842105263158,0.7974137931034483,34169,5,47,185,2,"['APBB1IP', 'P2RY12']","['APBB1IP', 'P2RY12', 'ADAM28', 'SYK', 'TBXAS1', 'FYB1', 'CSF1R', 'CX3CR1', 'PTPRC', 'C3']",1.0
4.1,CrossArea_cluster,VLMC_2,222,0.8622559652928417,0.9085714285714286,0.7162162162162162,34168,16,63,159,2,"['SLC19A1', 'SLC6A12']","['SLC19A1', 'SLC12A7', 'TFPI', 'SLC6A13', 'COLEC12', 'SLC6A12', 'PTH1R', 'CARMN', 'NOTCH3', 'PDGFRB']",0.5486812591552734
4.1,CrossArea_cluster,VLMC_1,87,0.8761329305135952,0.9508196721311476,0.6666666666666666,34316,3,29,58,2,"['TAGLN', 'ACTA2']","['TAGLN', 'ACTA2', 'TPM2', 'TBX18', 'MCAM', 'MYL9', 'ADIRF', 'FLNA', 'RBPMS', 'VIM']",1.0
4.1,CrossArea_cluster,Endo_2,284,0.8466312056737588,0.90521327014218,0.6725352112676056,34102,20,93,191,2,"['HERC2P3', 'PRKCH']","['HERC2P3', 'PRKCH', 'CLDN5', 'ABCG2', 'VWF', 'ANO2', 'FLT1', 'ATP10A', 'MECOM', 'ABCB1']",0.5323448181152344
4.1,CrossArea_cluster,Astro_4,242,0.4977628635346756,0.5460122699386503,0.3677685950413223,34090,74,153,89,3,"['PPP1R3C', 'ETNPPL', 'SLC14A1']","['PDK4', 'PPP1R3C', 'ETNPPL', 'SLC14A1', 'GLI3', 'AQP4', 'OBI1-AS1', 'LINC00609', 'MOXD1', 'ID2']",0.2685615122318268
4.1,CrossArea_cluster,Astro_3,234,0.5700712589073634,0.631578947368421,0.4102564102564102,34116,56,138,96,4,"['HEPN1', 'F3', 'AGT', 'AQP4']","['GPR37L1', 'HEPN1', 'F3', 'AGT', 'GJA1', 'AQP4', 'APOE', 'GLUL', 'CST3', 'PTN']",0.2770450413227081
4.1,CrossArea_cluster,Astro_1,236,0.676829268292683,0.7602739726027398,0.4703389830508475,34135,35,125,111,2,"['COL5A3', 'SLC1A3']","['COL5A3', 'NDRG2', 'SLC1A3', 'HPSE2', 'ARHGAP24', 'TPD52L1', 'GPC5', 'CABLES1', 'SLC4A4', 'GRM3']",0.1514824330806732
4.1,CrossArea_cluster,Astro_2,271,0.5893186003683242,0.9411764705882352,0.2361623616236162,34131,4,207,64,2,"['LINC01411', 'WDR49']","['USH1C', 'CFAP47', 'LINC01411', 'WDR49', 'TJP2', 'PFKFB2', 'GFAP', 'SLC16A9', 'LRIG1', 'MMD2']",0.5422646999359131
4.1,CrossArea_cluster,Astro_5,230,0.7561307901907357,0.8809523809523809,0.4826086956521739,34161,15,119,111,2,"['AQP1', 'GFAP']","['TNC', 'AQP1', 'CD44', 'ANGPTL4', 'EFEMP1', 'GFAP', 'AQP4', 'FAM189A2', 'LINC00609', 'ID2']",0.6420689821243286
