clusterName,NSForest_markers,f_score
L2/3 IT_3,"['COL27A1', 'BMPR1B', 'MOXD1', 'LAMA2']",0.6823821339950372
L2/3 IT_4,"['FAP', 'TPBG', 'MFGE8']",0.6418383518225039
Lamp5_7,"['MYH11', 'LAMP5', 'CBLN4', 'KIT']",0.362453531598513
Lamp5_2,"['EYA4', 'PBX3']",0.7044334975369458
Lamp5_4,"['ROR2', 'TRPC3', 'ITGB5', 'FBXL7']",0.4369414101290963
Lamp5_1,"['ADAMTS20', 'EYA4', 'KIT']",0.5245428296438883
Lamp5 Lhx6_1,"['CHST9', 'LAMP5']",0.8402061855670103
Lamp5_6,"['NDNF', 'EYA4', 'TRPC3']",0.6314432989690721
Lamp5_5,"['NPNT', 'LAMP5', 'COL5A2']",0.7547169811320755
Pax6_4,"['SCGN', 'PALMD']",0.7838479809976246
Pax6_2,"['TGFBR2', 'RELN']",0.7642487046632125
Pax6_3,"['PBX3', 'PDLIM5', 'SULF2']",0.7204301075268817
Pax6_1,"['RGS10', 'IGFBP7']",0.7236268526591108
Sncg_7,"['HTR3A', 'SYT9']",0.7297551789077212
Vip_26,"['LINC01630', 'HPSE2', 'TAC3']",0.6157112526539278
Vip_8,"['TEK', 'EGF']",0.3262518968133536
Vip_7,"['CCN2', 'EGF', 'HPSE2']",0.4741980474198047
Vip_27,"['PBX3', 'DACH2', 'FBN2']",0.5644090305444888
Vip_21,"['ROR2', 'NPNT']",0.723404255319149
Vip_17,"['PENK', 'PARD3B']",0.5909694555112882
Vip_23,"['KCNH8', 'EDNRA', 'KMO']",0.5527318932655655
Vip_9,"['SLC7A11', 'NPR3', 'PPP1R1C']",0.5945121951219512
OPC_1,"['OLIG2', 'PDGFRA']",0.8079268292682927
Endo_1,"['IFI27', 'COLEC12', 'NDUFA4L2']",0.6880733944954128
Vip_12,"['SLC7A11', 'HCRTR2', 'KIT']",0.5640243902439024
Sncg_4,"['LINC01539', 'DCN']",0.6306818181818182
Sncg_2,"['ARHGAP36', 'MEGF11', 'CA10']",0.6633380884450785
Sncg_1,"['BCAS1', 'ADAM33', 'TAFA4']",0.584192439862543
Sncg_3,"['TAFA4', 'SYT10', 'MEGF11', 'TAFA1']",0.4672897196261682
Sncg_5,"['TMEM47', 'LINC00299', 'RELN']",0.6337271750805585
Sncg_8,"['NDST4', 'HTR2C', 'IL1RAPL2']",0.5045871559633027
Sncg_6,"['SEMA3C', 'ADAMTSL1', 'SDK2', 'THSD7B']",0.4567022538552787
Vip_16,"['NDST4', 'HTR2C', 'PTN', 'CHD7']",0.4233128834355828
Vip_28,"['LGR5', 'HTR2C', 'DCN']",0.5145118733509235
Vip_5,"['LINC01630', 'THSD4', 'MEGF11', 'KMO']",0.4596100278551532
Vip_19,"['CBLN1', 'DCN']",0.4141414141414141
Vip_1,"['FLT1', 'TBL1X', 'SHISA8', 'RNF144B']",0.44543429844098
Vip_2,"['FLT1', 'IGFBP5', 'SLC22A3']",0.4108391608391608
Vip_13,"['DIRAS3', 'ST18']",0.43026706231454
Vip_10,"['ABI3BP', 'KCNG2', 'PARD3B', 'ADAMTS6']",0.5897435897435898
Vip_11,"['PTH2R', 'ABI3BP', 'MCTP2']",0.53156146179402
Vip_20,"['CBLN1', 'VIPR2', 'PPP1R1C', 'SLC22A3']",0.3980446927374301
Vip_14,"['ST18', 'KCNH8', 'CA10']",0.625
Vip_6,"['PBX3', 'IQGAP2', 'PARD3B', 'NTNG1']",0.5632823365785814
Vip_15,"['SVIL', 'VIP']",0.6314580941446614
Vip_25,"['NOX4', 'FBN2']",0.5791190864600326
Vip_4,"['NKAIN1', 'ABI3BP', 'VCAN']",0.5369127516778524
Vip_18,"['RXRG', 'NDST4', 'CRH']",0.4137447405329593
Vip_3,"['PPP1R1C', 'OPRM1', 'TRPC6']",0.4361179361179361
Vip_24,"['NPR3', 'ENHO', 'PPP1R1C']",0.3926701570680628
Vip_22,"['LOXHD1', 'SRR', 'PPIF', 'CXCL12']",0.5555555555555556
Oligo_2,"['MBOAT1', 'ANLN']",0.8
Oligo_3,"['EMC10', 'PLP1']",0.6687898089171974
Oligo_4,"['TRIM59', 'OPALIN', 'CERCAM']",0.5172413793103449
Oligo_1,"['CERCAM', 'DOCK5']",0.2375152253349573
Micro/PVM_1,"['APBB1IP', 'P2RY12']",0.9324596774193548
VLMC_2,"['SLC19A1', 'SLC6A12']",0.8622559652928417
VLMC_1,"['TAGLN', 'ACTA2']",0.8761329305135952
Endo_2,"['HERC2P3', 'PRKCH']",0.8466312056737588
Astro_4,"['PPP1R3C', 'ETNPPL', 'SLC14A1']",0.4977628635346756
Astro_3,"['HEPN1', 'F3', 'AGT', 'AQP4']",0.5700712589073634
Astro_1,"['COL5A3', 'SLC1A3']",0.676829268292683
Astro_2,"['LINC01411', 'WDR49']",0.5893186003683242
Astro_5,"['AQP1', 'GFAP']",0.7561307901907357
