,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
CASD1,0.0,0.0,0.0,0.0,0.0,0.10941032949068867,0.0851063829787234,0.0,0.09100536082653289,0.09586670212711848,0.09114402448031919,0.09884317927326716,0.0915416584792712,0.0924229051204438,0.09440804796015963,0.09336130881140418,0.09466577802144044,0.09167017032068672,0.1443553199159338,0.09393660227457683,0.119722252196454,0.10327194472576709,0.12132368527405651,0.14974390614962746,0.1231471135261211,0.09329467504582506,0.11320531241437222,0.13214202891004848,0.12068454509085798,0.12612152691428544,0.09541840037555559,0.0901850275959529,0.11775487492270503,0.10880724589029948,0.10249952897957876,0.09447413978847206,0.12335142007110812,0.10618948091006448,0.12122868942030778,0.09938353553731391,0.1370974246491777,0.1222410426072195,0.12491435700274528,0.17133542789635084,0.117732768363141,0.14344187493019916,0.1157684216262601,0.12302976931240542,0.0,0.11687503258387248,0.0,0.14762013051526765,0.0,0.0,0.0968081016912528,0.10808244284163131,0.11579057045862184,0.09719525288182793,0.10533249970023514,0.11815522959891786,0.10455573027861034,0.11635610862826624,0.0924848161690624,0.09331593445852293,0.0899170235539159,0.12361890711682907,0.09915678171401328,0.1365056388767053,0.14544063595169826,0.12275259038235278,0.1268615798747286,0.1648547535246991,0.15697672772914806,0.10487974155033734,0.1525001935925044,0.10688206236413185,0.094809409151686,0.11559194241855161,0.09258210701299897,0.10452890987937333,0.11367392835887612,0.09659155294404807,0.09326730340930588,0.09143546963414402,0.09144924253436691,0.09867576673521218,0.16119035507770293,0.09717710643795364,0.09265632113666399,0.09690178455190455,0.09786250828005744,0.10296573960189279,0.11621657669121492,0.0888429157277371,0.09259450477911225,0.09459161124330887,0.09242948784050367,0.08929302168230638,0.09697675155409684,0.1055971181139033,0.10594583445406974,0.09499960038678866,0.09545142726695284,0.0966801605326064,0.11786927610424393,0.10680994243486554,0.0935123326085138,0.11167384969427231,0.10481726996442105,0.1009916346123878,0.0920910230765106,0.0,0.0,0.11748049698822888,0.15540641377158199,0.1671611746997698,0.1401875949075036,0.14873733334507502,0.14801338293873673,0.15395395383767202,0.1623691941829438,0.1480304163398472,0.12945770667799822,0.11795774588348172,0.13257923658857954,0.17513175467227368,0.11064829471263479,0.21640023821634605,0.14633061192559857,0.16574201981226602,0.12947558384415106,0.12402573079927594,0.14102956462413707,0.10342329867342685,0.14828102554835326,0.15530014503086711,0.18080397827405456,0.13011147409466142,0.1357089953219637,0.18096097099020125,0.1706456795651862,0.13126978679751675
CASK,0.0,0.0,0.0,0.07801418439716312,0.22608217406780162,0.15355805471433814,0.081736887600405,0.0,0.10190974820590189,0.08462777797211991,0.08736649937663518,0.08576740271656226,0.09550362360392901,0.0956364447343434,0.11015801734112679,0.0896761214479487,0.09613251643823394,0.08483659291098304,0.08463859896287851,0.11182858335210923,0.08610425646423447,0.0877971721033678,0.08906947298252836,0.08692700093519604,0.09506983199018113,0.09347300453388944,0.09791093092438177,0.08855757603408597,0.09025679623827021,0.08820543813367263,0.08497933758066055,0.08648639536918477,0.08267877837444873,0.08842138280259802,0.0844231425447667,0.10869301675904727,0.1297500801424608,0.11842786251230443,0.0853885699671211,0.13526660246206512,0.1655515229448359,0.1403742453730698,0.16154422869919038,0.1349543421826464,0.1553668975830078,0.1161494753884931,0.12546584453988582,0.12474613916789386,0.0,0.2714832395526534,0.0,0.0,0.0,0.0,0.08720745727525535,0.14283349454825653,0.12521951883397203,0.133485735308194,0.09617512488196082,0.0852001706759135,0.09307154907402418,0.08635254489614609,0.08986461458476723,0.09448273596188701,0.11732557056643439,0.08965461051210444,0.0852016252828828,0.09326964447684322,0.11047982535463699,0.09082652533307989,0.108242966181843,0.12305221574526307,0.16400678572079813,0.1171668734110839,0.12123723402090952,0.11275802563268242,0.13043610381741896,0.11006638259752423,0.11555164080139593,0.11423158772448276,0.09837603949485942,0.17298019608707293,0.11950843892198929,0.09923120086074722,0.0891102911732721,0.15921395467528215,0.09316295385360718,0.10371642839824054,0.09997461958134428,0.13592178221289994,0.08797272511407839,0.10430754837414898,0.14431188546173962,0.08376129806464445,0.1270060120744908,0.10904425974433304,0.15194898547855676,0.08092196571066025,0.09914634033297816,0.09862851335647259,0.11742898927512743,0.10755501571276509,0.1220594382455163,0.09484968920971484,0.09421093286351954,0.12077958068103654,0.15230845728664533,0.12524935455186992,0.11993805694241896,0.12235253964755552,0.169473722894141,0.0,0.0,0.09444031774574983,0.09517599843072554,0.09184567429495195,0.13856504022652374,0.09046149761118788,0.08918137076898669,0.11395948448925154,0.14714423392681367,0.11964463511257308,0.11292921186338925,0.12139786515675538,0.08893626674692681,0.09873130642775949,0.13388057634340111,0.13223394434502783,0.09430903999517995,0.10337257723436288,0.11468476564326185,0.10702376839116956,0.15217162150863214,0.12937606818287084,0.12273025512695312,0.13268771661934278,0.1171896089898779,0.12783981722297397,0.12676083703413077,0.15087586303129263,0.149674117987883,0.13698644206878988
CASKIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005068165190677,0.7007619556805766,0.7004083876914167,0.7002661515634956,0.7033793938920853,0.0,0.0,0.6985656635981079,0.6999831537828378,0.7203470164156974,0.7245344659115406,0.7076525168215975,0.716017538774098,0.7026627795070621,0.7031735317081425,0.7092664529245796,0.0,0.7282482571635686,0.0,0.0,0.7065138799924378,0.7034625457533707,0.6950354609929078,0.0,0.7112017861494782,0.6996042774924149,0.0,0.7106871841647101,0.7000733322285592,0.7024749284940408,0.7111015505824528,0.7088428942869741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090126960835559,0.0,0.0,0.6999293016203751,0.7043359926406373,0.7013990591603814,0.0,0.7322640080823966,0.7132377362420373,0.7267390003441073,0.7468599913813544,0.7314175160218638,0.7363377352978321,0.0,0.0,0.0,0.0,0.0,0.0,0.7159413382516685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246979521521439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141447409670404,0.0,0.7137467928812014,0.7176425668364721,0.7414544076784283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279555607349315,0.7200805126352513,0.0,0.0,0.0,0.0,0.7060043067796856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945166829629992,0.9929078014184397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP8AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186788527678091,0.7136956364550489,0.7114961815218553,0.7111618172192404,0.7034369914244253,0.0,0.7047795704070557,0.7119963283234454,0.7120298328974568,0.7025957141362184,0.7226786380963968,0.7165046765449199,0.7155548642713128,0.7098907185784469,0.7064346620377074,0.7253303891378091,0.0,0.0,0.7039997497348921,0.7219672803337692,0.7156619996043807,0.7081941070286095,0.715483083792612,0.722695955993436,0.7062342614992291,0.7160903710000058,0.7491099724532865,0.7221739681054514,0.7231402299928327,0.7170544376610019,0.7171081253822814,0.719990240766647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021276595744681,0.0,0.0,0.7145211743124833,0.0,0.0,0.7034387935137918,0.0,0.7076816423564938,0.0,0.7080027625915852,0.7157868392078589,0.7124390838839484,0.0,0.0,0.0,0.0,0.0,0.0,0.7196853583586131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350479913941512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053358203975867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129235990504001,0.0,0.0,0.0,0.0,0.7041723529497782,0.0,0.7369402541336438,0.0,0.0,0.0,0.0,0.0,0.7332960984385606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAST,0.0,0.0,0.0,0.0,0.0,0.0,0.6498799345172044,0.0,0.6049712697664896,0.6014505531770963,0.6218918012389054,0.6172466565531196,0.57182251984346,0.0,0.5716622514082185,0.6001978761760901,0.6038370453719552,0.5901049988489624,0.5762902718063787,0.5850300771970276,0.5961275865845647,0.573156512375419,0.5790900723308536,0.5856313785762651,0.5907700628253585,0.58013465049419,0.5768171692570896,0.5877005356423398,0.5838777469405045,0.5722799220829146,0.6018619757172063,0.5951664464693542,0.6208513167732996,0.6050445378249418,0.5801266655854299,0.5771152558901631,0.594179962966459,0.5797979755604521,0.5795509616533915,0.6236057082811991,0.0,0.5778882017372348,0.0,0.5751958941736965,0.5710616914938528,0.0,0.5673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730378128958087,0.0,0.5825889884157384,0.0,0.0,0.0,0.5759943098041183,0.5869142738639885,0.5820880608355745,0.5906492725331732,0.6017515883378103,0.576846386101229,0.5970678240694898,0.5830423544484673,0.0,0.0,0.0,0.5719824991327651,0.0,0.621220941239215,0.0,0.575155774329571,0.5920637837538483,0.0,0.0,0.0,0.5770927950845542,0.0,0.5972326812169231,0.0,0.0,0.0,0.572521372467068,0.589908130625461,0.0,0.0,0.0,0.5864321800833898,0.0,0.0,0.0,0.5986871453041726,0.0,0.571745161469101,0.0,0.6010673109521257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797465156156121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745665261931453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710541656676759,0.0,0.0,0.0,0.0,0.0,0.0,0.5864457276696009
CAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T2,0.09069846454241597,0.10889312519249342,0.1219480278644156,0.134313018186718,0.07244589480947941,0.05960877694136708,0.04964539007092199,0.0,0.058953983986631354,0.06730076776328661,0.07415049169080477,0.05201421942271239,0.07243228719589558,0.06404958802757534,0.05946366753138549,0.06256660924735644,0.07596607495706978,0.051596369303710074,0.052526759340408,0.08258210851791058,0.05214291557352593,0.07528649534739501,0.0759275940293116,0.055752864966155787,0.06029486656188965,0.14456003692978664,0.06501932262528873,0.059070329294137074,0.07799325471228742,0.07371943385888499,0.05381310282024086,0.09147948153475498,0.04987759074420794,0.07027091667161765,0.05326807625750278,0.06720619971025074,0.06792910175120577,0.07894973721064574,0.05120159336861144,0.07852050936813895,0.07015108512648453,0.05804291895940794,0.06563802813807278,0.049869605412719946,0.06499240203952113,0.07077989003337021,0.06510504340449123,0.05744498672214805,0.0,0.0,0.0,0.14884976968697622,0.0,0.07918337896360574,0.08508349352694572,0.055075472973762675,0.059669305669500475,0.07777045508648486,0.09281090853062082,0.10305478894118722,0.06588166571677999,0.0684325432946496,0.09163577379064357,0.08629966416257492,0.11253369277250683,0.07881342054258847,0.06434444205980774,0.057673559121206294,0.06402562780583158,0.0749026469305052,0.054194957651990526,0.05662758637827339,0.0999715970763078,0.11176066153438378,0.07167204643817658,0.059680118628427495,0.07081822976998403,0.05908206464551019,0.053437534798967075,0.05604091688250819,0.08858819506692549,0.15007386943127246,0.05775498625234509,0.1030237226621479,0.053903400897979736,0.053485271778512505,0.07678914408311777,0.06087641513093989,0.06821825994667433,0.05375400925358982,0.0734375647619261,0.06502357738237854,0.06164352733192714,0.05024590433066618,0.0508483978027993,0.06934540914305558,0.0629760132613757,0.11186429879344101,0.06880815739327288,0.059104947756368216,0.07226854689577793,0.061365248463678024,0.06486704290335905,0.1254587025507122,0.053402203194638516,0.05792688097514159,0.07120087003031521,0.05817345228601009,0.061243784765825204,0.06144920604448792,0.06419599267607885,0.0,0.0,0.07810643378724443,0.05423407224898643,0.05515846039386506,0.07336614656110182,0.05664512198022072,0.06069612841234139,0.050372085672743774,0.08115973540231691,0.0989249788277538,0.05136627339302225,0.05989069211567547,0.0643750619381032,0.06072694570460218,0.08079940249733891,0.05449510508395256,0.08630375067392985,0.050718024690100484,0.04982769700652319,0.05731695552244254,0.1098787505575951,0.05627178765357809,0.06006217256505439,0.052974951182696836,0.053980873408892474,0.053364478949959396,0.07691004851185684,0.09779435438467256,0.09321345166957125,0.06464825792515531
CBFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950354609929078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533789233958467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9510275582049755,0.9530851236471893,0.9510135747862201,0.9506174287897475,0.9528870971490305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614646709557121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBL,0.0,0.0,0.0,0.0,0.0,0.4208519665907461,0.0,0.0,0.42296080555476195,0.42955917754071826,0.4233013074448768,0.42232698413497166,0.41977812931047265,0.41859921918693166,0.42494855197608894,0.42119085239180437,0.4275808270941389,0.4153692050183073,0.4330856660579113,0.4320987699725104,0.4276591797247001,0.4303544003067287,0.41987521766770813,0.4238517960758074,0.42532610681885524,0.45246327768826317,0.43478001389943116,0.4189687210617336,0.4339369607309923,0.4234040650070136,0.4250659223989392,0.4575331134999052,0.41640254326745973,0.4273627070670432,0.41955104956390166,0.41701887812174804,0.4367838015793063,0.4262146987813584,0.41682749563920585,0.43676799155296164,0.4604368307066302,0.4563110314362438,0.46614229510016475,0.46007266915436335,0.45606658264254846,0.41827625120785217,0.44393323330169027,0.427871658446941,0.0,0.0,0.0,0.0,0.0,0.0,0.4208899106539733,0.41604458820735307,0.42186654459500145,0.4333171028617426,0.0,0.0,0.43062279156759276,0.42018744328343277,0.4164513222714688,0.4189359930390162,0.0,0.45644591463373063,0.4217196229501819,0.0,0.0,0.0,0.0,0.0,0.0,0.45862988969112967,0.0,0.4891975204995338,0.4167710094587177,0.0,0.0,0.4220765423267446,0.4555516264117356,0.4247204504959972,0.44173113674136766,0.45230717988724406,0.0,0.0,0.4155164673818764,0.41715657119209887,0.0,0.0,0.4889100248931993,0.0,0.4754526340369637,0.0,0.0,0.4746610277087976,0.42029048956877796,0.46994589956094185,0.0,0.4148483703322444,0.0,0.0,0.4189577005433698,0.4345536895677553,0.0,0.4515910195120683,0.4163887416217344,0.4344302923121351,0.41134751773049644,0.0,0.4517461137568697,0.0,0.0,0.4197623759296769,0.4169387973792164,0.0,0.41969065336470907,0.0,0.42177126889533184,0.0,0.0,0.41876506932238317,0.0,0.0,0.0,0.0,0.45043538394549215,0.0,0.4537037298188987,0.0,0.0,0.0,0.0,0.42144689154117665,0.4218601089842776,0.0,0.0,0.0,0.0,0.0,0.0,0.41825922795221315
CBLB,0.0,0.0,0.0,0.0,0.0,0.28616811535882614,0.3309756935910976,0.0,0.2714765667915344,0.2621014659286391,0.2605969423943378,0.2616556388266543,0.25553449037227227,0.2764418070197951,0.2649809443358834,0.27675805911950185,0.2625864486322335,0.25967802265857126,0.26451647915738696,0.27939623636556854,0.26314127191584163,0.2583857893098331,0.27740555325298444,0.26360060813579156,0.27950527016998183,0.2640359866703656,0.28308388400585094,0.2828878134700423,0.259514977745976,0.27526251136833896,0.2553191489361702,0.26192434628804523,0.2584682212653735,0.25573978229617395,0.2616882235445875,0.2580352264938625,0.2614489273822054,0.26504411849569764,0.25649738734495553,0.26026611547943546,0.0,0.0,0.0,0.0,0.0,0.39081006354474007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693196547792313,0.26204351076843047,0.28842828037045526,0.2894407421984571,0.314209741903535,0.2942235228863168,0.4265133865336154,0.32248428780981836,0.36493484010087684,0.34447488970790346,0.32856278343403594,0.307323157787323,0.3152443064865491,0.0,0.28232257036452596,0.0,0.26224517272719255,0.34515197268614534,0.29449698476926656,0.262687216413782,0.28330299828914884,0.0,0.2613928926751969,0.28180328286285944,0.0,0.0,0.28598764686719746,0.26140807072321576,0.28574880936467056,0.29610543639947334,0.0,0.30877851848061205,0.27439008917368896,0.33230955634556764,0.0,0.2960602569241896,0.3387143810590108,0.4431935438873075,0.2911125780842828,0.0,0.3087659778324425,0.3977593356835927,0.33087041192020933,0.3285338012039239,0.0,0.43097135572568745,0.0,0.3847644121934336,0.27540315719361,0.3178931555003985,0.0,0.42652886810032187,0.256067211746324,0.0,0.3456841770638811,0.0,0.30365091858180704,0.0,0.35711083851807507,0.2788652240807283,0.3493020686697453,0.2593195599021641,0.2873863958297892,0.0,0.293995552451898,0.32882756079342346,0.3113130626949013,0.34861379312285296,0.26868992536625963,0.2636865301335112,0.0,0.3137067264698921,0.48123795850902584,0.36869816281271317,0.27467917761904126,0.29439379475640914,0.3531343793192654,0.31624513822244416,0.4758430660193694,0.0,0.3472880902865254,0.3229021277833492,0.3253991113486865,0.2821346893378183,0.32213308287005055,0.3921025437666169,0.3607050827208986,0.3183591610996436
CBLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
