software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,HAC11,5000,0.7013314967860422,0.908775409023302,0.3666,377945,184,3167,1833,2,"['CHEK1', 'PDGFD']","['CHEK1', 'IL1RAP', 'PDGFD', 'NTN1', 'CEROX1', 'LMF1', 'LINC00871', 'CPAMD8', 'GALNT14', 'PCDH11X']",0.4717384278774261
4.1,author_cell_type,PENK,5000,0.6168032786885246,0.7493775933609959,0.3612,377525,604,3194,1806,2,"['PENK', 'NECAB1']","['PENK', 'ENSG00000253503', 'NECAB1', 'PTCHD1-AS', 'CACNA1E', 'DACH2', 'CPNE8', 'RELN', 'PCDH11X', 'RGS6']",0.559989869594574
4.1,author_cell_type,PG_ON,5000,0.7488905325443787,0.9507042253521126,0.405,378024,105,2975,2025,2,"['COL4A2', 'ARPP21']","['KCNJ16', 'SLC6A1-AS1', 'ENSG00000237720', 'COL4A2', 'ARPP21', 'ADRA1A', 'GAS2', 'CDH8', 'SGCZ', 'TMEM132D']",0.2170825004577636
4.1,author_cell_type,HAC65,595,0.6973400431344356,0.9748743718592964,0.3260504201680672,382529,5,401,194,3,"['SDC2', 'CDH6', 'ADAMTS9-AS2']","['ENSG00000225649', 'SDC2', 'CLNK', 'ENSG00000227240', 'CDH6', 'ADAMTS9-AS2', 'ADRA1A', 'FOXP2', 'KCNQ5', 'GRIK1']",0.1411692053079605
4.1,author_cell_type,HAC48,2215,0.6222603392414713,0.8614775725593667,0.2948081264108352,380809,105,1562,653,2,"['CPAMD8', 'ADAMTS9-AS2']","['ENSG00000253642', 'SEMA3D', 'LINC00842', 'CPAMD8', 'PTH2R', 'ADAMTS9-AS2', 'LRP2', 'ATP8B4', 'MAN1A1', 'TMEM132D']",0.1719861328601837
4.1,author_cell_type,HAC27,5000,0.6399936868686869,0.8456725755995829,0.3244,377833,296,3378,1622,2,"['VIPR2', 'CBLN2']","['VIPR2', 'CBLN2', 'ADAMTS9-AS2', 'CHST9', 'ENSG00000286637', 'ENSG00000287290', 'MAN1A1', 'KCNQ5', 'ERBB4', 'PPFIBP1']",0.4306032657623291
4.1,author_cell_type,HAC37,3831,0.7399801258694932,0.7933238636363636,0.5831375619942574,378716,582,1597,2234,3,"['LINC02232', 'HTR2C', 'ADAMTS9-AS2']","['LINC02232', 'ENSG00000255367', 'HTR2C', 'CBLN2', 'ADAMTS9-AS2', 'COL25A1', 'KCND2', 'ZNF804B', 'ERBB4', 'PPFIBP1']",0.1785764843225479
4.1,author_cell_type,18,159,0.3829787234042553,0.9473684210526316,0.1132075471698113,382969,1,141,18,2,"['LINC01208', 'BNC2']","['LINC01208', 'GPR26', 'LINC02789', 'MIR4500HG', 'BNC2', 'FOXP2', 'SLC35F4', 'ARHGAP24', 'KCTD16', 'GRIN2A']",0.5767253637313843
4.1,author_cell_type,14,128,0.5072463768115942,0.7567567567567568,0.21875,382992,9,100,28,2,"['TMEM273', 'MCTP2']","['TMEM273', 'CALCB', 'CBFB', 'RUNX1', 'SLC26A5-AS1', 'MCTP2', 'LINC02217', 'SOX6', 'STXBP6', 'OBI1-AS1']",0.6097078919410706
4.1,author_cell_type,1,195,0.5086071987480438,0.5855855855855856,0.3333333333333333,382888,46,130,65,2,"['MSC-AS1', 'SEMA5A']","['ENSG00000285454', 'MSC-AS1', 'PLD5', 'SEMA5A', 'COL25A1', 'ALCAM', 'FOXP2', 'ENSG00000271774', 'NETO2', 'OBI1-AS1']",0.2941860258579254
4.1,author_cell_type,4,208,0.3799019607843137,0.62,0.1490384615384615,382902,19,177,31,2,"['MIR548XHG', 'MAN2A1']","['MIR548XHG', 'HCRTR2', 'MAN2A1', 'SOX6', 'MYO1B', 'OBI1-AS1', 'ENSG00000271774', 'TSHZ2', 'PTCHD1-AS', 'CDH4']",0.3794146180152893
4.1,author_cell_type,3,187,0.5822784810126582,0.8846153846153846,0.2459893048128342,382936,6,141,46,2,"['SATB2', 'LINC02350']","['MSC-AS1', 'LRRN1', 'SATB2', 'LINC02350', 'CHSY3', 'LINC03000', 'KCNH8', 'DIAPH2', 'RGS6', 'MAML3']",0.1438473016023636
4.1,author_cell_type,ipRGC_2,849,0.7374354156881164,0.98125,0.3698468786808009,382274,6,535,314,2,"['OPRM1', 'CPA6']","['TGFA', 'OPRM1', 'CPA6', 'ENSG00000287912', 'RASGRP1', 'CHL1', 'CLSTN2', 'SYNE2', 'ENSG00000271945', 'PTPRT']",0.4988539814949035
4.1,author_cell_type,ipRGC_1,115,0.8782201405152225,0.9615384615384616,0.6521739130434783,383011,3,40,75,2,"['OPN4', 'TBX20']","['OPN4', 'TBX20', 'FGFR2', 'LDB3', 'MIR4300HG', 'TRPC7', 'LINC00907', 'DELEC1', 'ENSG00000287249', 'PLXNA4']",1.0
4.1,author_cell_type,ON_DSGC,115,0.7288629737609329,0.8771929824561403,0.4347826086956521,383007,7,65,50,2,"['BNC2', 'ARPP21']","['LINC03002', 'FAM163A', 'BNC2', 'ARPP21', 'ENSG00000226149', 'KCNMB2-AS1', 'TMEFF2', 'KCNMB2', 'GABRG3-AS1', 'RBMS3']",0.2103171050548553
4.1,author_cell_type,9,96,0.3928571428571428,1.0,0.1145833333333333,383033,0,85,11,2,"['LYPD6B', 'ENSG00000271774']","['ENSG00000250049', 'LYPD6B', 'LYPD6', 'ENSG00000271774', 'PMFBP1', 'NKAIN3', 'CDHR3', 'TSHZ2', 'CDH8', 'FAR2']",0.1851726919412613
4.1,author_cell_type,19,345,0.730110775427996,0.8950617283950617,0.4202898550724637,382767,17,200,145,3,"['ARPP21', 'GABRA1', 'SOX6']","['ARPP21', 'GABRA1', 'SLIT3', 'SOX6', 'SHISA9', 'LYPD6B', 'TNR', 'KCNMB2-AS1', 'KCNMB2', 'CDH8']",0.1346977055072784
4.1,author_cell_type,HAC39,3140,0.6360871768879879,0.8451178451178452,0.3197452229299363,379805,184,2136,1004,4,"['CCBE1', 'PAPPA2', 'TAFA2', 'ZNF385D-AS2']","['CCBE1', 'LINC01090', 'PAPPA2', 'ENSG00000249806', 'TAFA2', 'ZNF385D-AS2', 'SGCD', 'FRAS1', 'GALNTL6', 'PCDH11X']",0.0654154196381568
4.1,author_cell_type,HAC38,3814,0.7819347508521344,0.9059708509637988,0.5052438384897745,379115,200,1887,1927,3,"['MAF', 'TSHZ2', 'DACH2']","['LRIG3', 'MAF', 'ENSG00000271774', 'TSHZ2', 'SORCS3', 'DACH2', 'PTPN13', 'SCN1A-AS1', 'RYR3', 'FBXL7']",0.0496595352888107
4.1,author_cell_type,HAC6,5000,0.6275075225677031,0.7311906501095691,0.4004,377393,736,2998,2002,2,"['ENSG00000253503', 'LINC01170']","['DSP', 'ENSG00000253503', 'ENSG00000254394', 'LINC01170', 'MAF', 'PHACTR2', 'DACH2', 'CACNA1E', 'PTPN13', 'MAN1A1']",0.4419780373573303
4.1,author_cell_type,HAC75,387,0.5980271270036991,0.9150943396226416,0.2506459948320413,382733,9,290,97,4,"['DYNLRB2-AS1', 'PMFBP1', 'NETO1', 'SAMSN1']","['DYNLRB2-AS1', 'LINC01170', 'LINC00871', 'PMFBP1', 'NETO1', 'SAMSN1', 'CDH20', 'RAB3IP', 'TJP2', 'CACNA2D4']",0.0611153952777385
4.1,author_cell_type,HAC5,5000,0.6924972617743702,0.7628959276018099,0.5058,377343,786,2471,2529,2,"['DYNLRB2-AS1', 'PMFBP1']","['DYNLRB2-AS1', 'LINC01170', 'MAF', 'LINC00871', 'PMFBP1', 'GULP1', 'PLXDC1', 'FRAS1', 'INPP4B', 'CNTNAP4']",0.3306739926338196
4.1,author_cell_type,VG3,5000,0.8372170439414115,0.9269041769041768,0.6036,377891,238,1982,3018,2,"['NXPH1', 'BNC2']","['SLC17A8', 'MYOF', 'ENSG00000231772', 'LHX2', 'NXPH1', 'BNC2', 'ENSG00000253693', 'LINC03000', 'PTPRT', 'ERBB4']",0.2097356915473938
4.1,author_cell_type,VG3*,584,0.702683615819209,0.9567307692307692,0.3407534246575342,382536,9,385,199,4,"['BNC2', 'LINC03000', 'NETO1', 'SAMSN1']","['SLC17A8', 'NXPH1', 'BNC2', 'LINC03000', 'NETO1', 'SAMSN1', 'OTX2', 'CACNA2D3', 'TJP2', 'OTX2-AS1']",0.0762470737099647
4.1,author_cell_type,HAC64,668,0.6107594936708861,0.8464912280701754,0.2889221556886227,382426,35,475,193,3,"['COL24A1', 'INSYN2A', 'BNC2']","['DOCK1', 'CADPS2', 'COL24A1', 'INSYN2A', 'BNC2', 'CIBAR1-DT', 'LRP2', 'TRHDE', 'RIT2', 'PRR16']",0.1503190100193023
