organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
retina,Xu,Cell,2023,10.1016/j.cell.2023.11.026,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Bone_marrow,https://cellxgene.cziscience.com/collections/854c0855-23ad-4362-8b77-6b1639e7a9fc,https://cellxgene.cziscience.com/e/a20e2f2a-e171-450a-8ddc-8935c2977ad6.cxg/,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69d93065767e484aabb63830/interactive-sessions/sc-nsforest-qc-nf-jupyter-69d9333e5d3e1f8c350f3de6/manual_sc_data/li_et_al_2023_BC_RGC_RPE.subset5000.h5ad,author_cell_type,X_umap,383129,135,0.4703380052586272,0.3484193574739948,0.2373955333417996,0.6955933821189946,0.6319848456909184,135
