clusterName,NSForest_markers,f_score,onTarget,precision,recall
MG_OFF,"['IL1RAPL2', 'SOX6', 'RBPMS']",0.59597875569044,0.0466314926743507,0.7682151589242053,0.3142
MG_ON,"['EBF2', 'SLIT3']",0.6352261790182868,0.2322522103786468,0.8484199250133905,0.3168
HRGC4,['PCNT'],0.2703335832083958,0.0938062593340873,0.4069111424541607,0.1154
HRGC3,"['ATF3', 'SLC35F2', 'ALPK3']",0.7490272373540856,1.0,0.918228279386712,0.4312
11,"['STK32A', 'FOXP2']",0.6515151515151515,0.2116090655326843,0.9923076923076924,0.274468085106383
H2,"['TMOD1', 'IL12A-AS1']",0.7259409242496427,0.6312606334686279,0.8270013568521031,0.4876
H1,"['ONECUT3', 'MEGF11']",0.8506903814650129,0.4109011888504028,0.9619583195501158,0.5816
20,"['CMYA5', 'ADAMTS17']",0.0225893459204315,0.4174215793609619,0.0182412197114075,0.4855072463768116
HRGC5,"['ENSG00000286637', 'PCA3']",0.1998059028372438,0.0564533993601799,0.1721276203356488,0.56
0,"['IL1RAPL2', 'KCND2', 'MAP4K4', 'VAT1L']",0.1057438115837539,0.0287825800478458,0.0954446854663774,0.1860465116279069
18,"['LINC01208', 'BNC2']",0.3829787234042553,0.5767253637313843,0.9473684210526316,0.1132075471698113
14,"['TMEM273', 'MCTP2']",0.5072463768115942,0.6097078919410706,0.7567567567567568,0.21875
1,"['MSC-AS1', 'SEMA5A']",0.5086071987480438,0.2941860258579254,0.5855855855855856,0.3333333333333333
4,"['MIR548XHG', 'MAN2A1']",0.3799019607843137,0.3794146180152893,0.62,0.1490384615384615
3,"['SATB2', 'LINC02350']",0.5822784810126582,0.1438473016023636,0.8846153846153846,0.2459893048128342
HAC15,"['PAPPA2', 'CHST9', 'NDST4']",0.5822121092204194,0.1054397970438003,0.9216914643696162,0.2354
HAC49,"['MAF', 'CHST9', 'PLD5', 'ENSG00000271774']",0.7141591352117668,0.0960367023944854,0.8925802879291251,0.396848842934515
HAC81,"['LMF1', 'CPAMD8', 'IGSF21', 'NETO1']",0.6200527704485488,0.0726227462291717,0.8545454545454545,0.2955974842767295
HAC11,"['CHEK1', 'PDGFD']",0.7013314967860422,0.4717384278774261,0.908775409023302,0.3666
PENK,"['PENK', 'NECAB1']",0.6168032786885246,0.559989869594574,0.7493775933609959,0.3612
PG_ON,"['COL4A2', 'ARPP21']",0.7488905325443787,0.2170825004577636,0.9507042253521126,0.405
HAC65,"['SDC2', 'CDH6', 'ADAMTS9-AS2']",0.6973400431344356,0.1411692053079605,0.9748743718592964,0.3260504201680672
