gene,0,1,11,14,15,16,17_21,18,19,20,3,4,9,AII,AII*,Astrocyte,BB,CAI,CAII,DB1,DB2,DB3a,DB3b,DB4a,DB4b,DB5,DB6,FMB,GB,H1,H2,HAC11,HAC12,HAC13,HAC14,HAC15,HAC17,HAC18,HAC19,HAC2,HAC20,HAC21,HAC23,HAC24,HAC26,HAC27,HAC28,HAC29,HAC3,HAC30,HAC32,HAC33,HAC34,HAC35,HAC37,HAC38,HAC39,HAC4,HAC40,HAC41,HAC42,HAC44,HAC45,HAC46,HAC48,HAC49,HAC5,HAC50,HAC51,HAC52,HAC53,HAC54,HAC55,HAC56,HAC57,HAC59,HAC6,HAC60,HAC62,HAC63,HAC64,HAC65,HAC66,HAC68,HAC71,HAC72,HAC74,HAC75,HAC77,HAC78,HAC79,HAC8,HAC80,HAC81,HAC82,HAC84,HAC86,HAC87,HAC88,HAC89,HAC9,HAC90,HAC91,HAC92,HAC93,HAC95,HRGC3,HRGC4,HRGC5,IMB,MG,MG_OFF,MG_ON,ML_Cone,Microglia,OFF-SAC,OFF-SAC*,OFFx,ON-SAC,ON_DSGC,PENK,PG_OFF_1,PG_OFF_2,PG_ON,RB,Rod,SEG,SEG*,S_Cone,VG3,VG3*,VIP,ipRGC_1,ipRGC_2,nNOS
COP1,0.472305005166068,0.4066982456107638,0.4417272726101662,0.4243703844831951,0.42624328919311066,0.4322510268261184,0.4748162204649911,0.39497738898690066,0.466730092443637,0.49063788332156283,0.4534988892612173,0.3858200102599699,0.4732494251941567,0.13121886217772072,0.1898361996038636,0.0,0.23133731288696402,0.11066863029750425,0.13123959258421145,0.30347717697940657,0.07270556199016856,0.1389128365623417,0.07875506513154329,0.06847013155026223,0.07324490484906666,0.0692981236906194,0.0,0.18480978172216841,0.1582650920348381,0.09574765367294426,0.11492597434058119,0.09722881352723535,0.06716417910447761,0.0798093716600048,0.0,0.08043313916049787,0.08672877790322944,0.12470612908477213,0.1383331582617404,0.0,0.32645747955165694,0.07740029158876903,0.09610126089693895,0.13320002360130423,0.08565664602749383,0.08675319134299435,0.17490277228070727,0.08378930767970298,0.1791742154911383,0.08254759569666278,0.0,0.15086732159799604,0.11399264700377165,0.08047084577048003,0.07714051541997426,0.12944619112939976,0.10057622550138787,0.1445211483471429,0.09365835518979315,0.09217564383549477,0.0,0.17374493426351406,0.08612323029717403,0.14504173175612492,0.16054897610820942,0.1322643979271846,0.1019173019857549,0.0682951069589871,0.0945110930435693,0.12758643102290027,0.15605725103349827,0.09318074361601872,0.14955213799405453,0.09931199007959508,0.0823879891367101,0.09011892062514576,0.09437919641608622,0.11925941438817267,0.07693787919941233,0.17445955214215747,0.06904087671593054,0.10529352880235929,0.209652457664262,0.1522127292049465,0.20131403563627556,0.11840646435965353,0.09442773505822936,0.15429617219896458,0.1561419665813446,0.08835261126062763,0.24113814510516265,0.14550909266543033,0.18245831443302668,0.08388741292170625,0.1181107292424387,0.16514094329592008,0.12595569331254533,0.24057497195343472,0.136138999640052,0.09773822062051118,0.13535756006169675,0.10652070392423602,0.0743571315238725,0.34142168733611034,0.2695542071292649,0.22092718997998023,0.2536167084281124,0.10178975471809729,0.0,0.12295743823051453,0.0,0.4762439701094556,0.49420643964810157,0.08070047177485566,0.26531900621172205,0.13398799833966724,0.21858080465402177,0.0,0.14753360846149388,0.43604308722624135,0.07752443560913427,0.4806572874980186,0.49934783622400086,0.4904973191111835,0.06717705949028926,0.0976774874907821,0.07336896168651866,0.12516128483103284,0.08587917507584415,0.07311181746312041,0.11159194716766699,0.1131936084868303,0.48046229801960844,0.4907920178192765,0.08971057142784346
ENSG00000236021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576794954378214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514090094103742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9415471811792744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402985074626866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527405629407114,0.0,0.0,0.0,0.9477077695860792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740670710357268,0.9692037977389435,0.0,0.9717931778573278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN1,0.326169780386028,0.34058337958891,0.4308644542053564,0.3332572165709823,0.3330680888090561,0.3810865082847538,0.416809169658974,0.41129365207544016,0.43918309460824995,0.30219918756342645,0.4429764680898012,0.35367227668192847,0.49043820642713293,0.0,0.16868299957531602,0.17155882226887034,0.1663087299510614,0.2255272104668973,0.17918987149622903,0.0,0.0,0.17783529011171256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052283825269386,0.17631761974363186,0.23378879454598497,0.20740396184707754,0.2730755156545497,0.0,0.2179745057625557,0.19815106178397562,0.23083117826661068,0.27467223868441226,0.20980699693978722,0.3830065905158199,0.18817894316431302,0.2593804379897331,0.16967435826116534,0.26135620385853214,0.37052389579032785,0.1754990197829346,0.27139417360078044,0.43473245003330174,0.2850355363603848,0.17225427503016458,0.2881250839624832,0.19249506494892177,0.3434416989781963,0.23047348323153027,0.19154393939829584,0.1976541449774557,0.328679882323564,0.17319347653815995,0.23328154478500138,0.22634762214190923,0.19885628614852677,0.23514941557129818,0.27518801591289577,0.35316418489413476,0.18853832848036467,0.21503226258861485,0.22974756582459407,0.30517572297978757,0.2804937553939535,0.308823656679979,0.20889646971403664,0.3719975040919745,0.22743583125854605,0.21382830258625657,0.16417910447761194,0.18661254733356078,0.1950532531560357,0.21066049230632497,0.277666474011407,0.3166641664149156,0.3697031296011227,0.18272849116752396,0.24579885290629827,0.35713855944462675,0.18665786865931838,0.19714411381465285,0.2200833456729775,0.3923332321999678,0.1952446329949507,0.3927175758489922,0.4511402596288653,0.26650524673177234,0.2089076215651498,0.24547420375382722,0.17776974946705262,0.2371929763857998,0.20968685043391896,0.18973011089794672,0.20841661273543513,0.3071540011398828,0.227728933095932,0.20453221273066394,0.36912245937247773,0.18231439946302727,0.23194980799262202,0.0,0.0,0.0,0.0,0.0,0.22474810658995784,0.1897574378483331,0.0,0.0,0.3535320456348248,0.23079742157637184,0.0,0.20287010518472587,0.47996206203503394,0.1662607708973671,0.3292494362859584,0.3633734944151409,0.3260057177116622,0.0,0.0,0.2694451324085691,0.21891898939858623,0.0,0.22269026379087078,0.2101440180593462,0.3921000036730695,0.33415801445050025,0.2265220680343571,0.296336397306243
BRINP2,0.0,0.0,0.9419495587918296,0.0,0.9438156859198613,0.9551981705338207,0.9406219026935634,0.0,0.0,0.0,0.9562950877111349,0.0,0.9612129722068559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942518774253219,0.0,0.9402985074626866,0.9469953508519414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASAL2,0.503403218824472,0.4179564523163126,0.3869500040118374,0.535844485261547,0.4590716606645442,0.4470491240273661,0.46780712479975683,0.4792648340339091,0.5425717572667705,0.524684831277648,0.43602414184541843,0.4875334808185919,0.5300230810891337,0.4449767968547878,0.4494780777995266,0.2223240479604522,0.0,0.16326855768018694,0.2712067423471764,0.38125756560866514,0.0,0.21021589058548656,0.0,0.0,0.18547448649335263,0.25521192354942435,0.31426777546085527,0.2192480679768235,0.0,0.3057678395242833,0.3650820224142786,0.21053284940434924,0.0,0.13469544586850635,0.28201316719624536,0.3878757023989265,0.15261717518763757,0.19573718576288934,0.13432835820895522,0.19049491099457241,0.1376653971956737,0.3137101415377944,0.17447251615239612,0.15055271360411573,0.1394512702280016,0.15499045866638866,0.0,0.14127322008360677,0.24185816298669843,0.15267677227062965,0.34686600450259536,0.20538925145989034,0.19488368461381145,0.221135076302201,0.23599087480288833,0.24017064606965477,0.3583370531672862,0.16592258926647813,0.13682984460645647,0.31644724109279576,0.23821283676731053,0.0,0.0,0.0,0.16774480823260635,0.2815644362969185,0.31797943853620275,0.34067794591633244,0.18438603095154263,0.1710442380229039,0.1816775985618136,0.24598334751912018,0.15083905876572454,0.2220150045494535,0.14840014923864336,0.2292391235259042,0.35323251405758643,0.0,0.18383203602548856,0.20722236161801352,0.19387576295368708,0.1471279365802879,0.2184181142209181,0.23972927589914692,0.24298636904403345,0.2514006837980071,0.24082496851237853,0.34967804266445673,0.2654368330293627,0.0,0.3702915933594775,0.20451850455198714,0.2545626559364262,0.21629746547385828,0.2665640489378972,0.3974712815747332,0.2709111949401115,0.21616509556770325,0.19284492330764658,0.43713443448294453,0.18528085635669195,0.41551893949508667,0.28776783195894157,0.3336090125254731,0.47620510343295425,0.4348898699034506,0.49328732935350333,0.3188400860153027,0.26369477608310643,0.0,0.0,0.503190121988752,0.5174861665981919,0.4403190381491362,0.0,0.143548891170701,0.17772547478106485,0.0,0.0,0.46545297841527566,0.3415923038525368,0.5352625068443925,0.508353764441476,0.5329743975134038,0.0,0.48789349109379215,0.3890057908954905,0.42655921560614857,0.4263356283529481,0.20184090555603826,0.26531184520294415,0.18229855886146204,0.3434398894879355,0.4905933777787792,0.2191420032906888
RALGPS2,0.0,0.5098584801403444,0.3640218506108469,0.46152246843523054,0.36221563816070557,0.5102572596784848,0.0,0.42545674541103307,0.40386760679643546,0.3612959580634957,0.49185040148336495,0.44831649225149584,0.4155664621894039,0.4215865637829055,0.5666458366522148,0.0,0.4445339721530231,0.384906038864335,0.4210978862064988,0.5614384670755757,0.6238714078469063,0.4742441915754062,0.5958918568803303,0.6110621926499836,0.5945740097494268,0.531976415595012,0.45382178941769385,0.4987783565450071,0.5916974980439713,0.0,0.0,0.0,0.0,0.38270854149291766,0.0,0.0,0.4474279489090194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331671622262072,0.0,0.0,0.4480638592990477,0.0,0.4787293049826551,0.3821557035197073,0.3620009666948176,0.3835618469252515,0.42663491261539177,0.3582089552238806,0.3696393886608864,0.0,0.0,0.0,0.383130738984293,0.0,0.3640178535411607,0.0,0.0,0.37421909152571836,0.0,0.0,0.3689778082406343,0.38024799681421534,0.0,0.3990329610767649,0.0,0.0,0.0,0.0,0.4884726738751824,0.4084512204376619,0.37679679891956386,0.4752337959275317,0.48339637847089056,0.47204334522361185,0.38779101398453786,0.4664525825585892,0.41547019801922697,0.5296945789856697,0.39795926213264465,0.6200317642581996,0.42199228503810826,0.3836863499079178,0.38941053267735154,0.5740200556925873,0.556610097191227,0.535278504019353,0.46437538960086766,0.36358403314405413,0.5432501546482542,0.42969526728587365,0.6491749415646738,0.0,0.577844100656794,0.6658432563739036,0.6531331241130829,0.0,0.0,0.0,0.44626237607713953,0.0,0.0,0.0,0.6954556925972896,0.0,0.0,0.4108118508289109,0.0,0.0,0.38582807779312134,0.3772204749619783,0.3818249724694152,0.38474709551725816,0.39058645492169397,0.45802312955927493,0.7323532460340813,0.0,0.6015695702673783,0.7380209311620513,0.4342884830574491,0.5558550500158054,0.3794362411570193,0.43230020910946293,0.4652968155803965,0.3690322014822889
ANGPTL1,0.0,0.9686066294783977,0.0,0.968641798442869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584717643794729,0.0,0.9552238805970149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644403751216718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634095763982232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671106280675575,0.0,0.0,0.0,0.0,0.0,0.0
ABL2,0.7199891832337451,0.0,0.7305930683861918,0.8327728705619698,0.7667321286984344,0.7283647834365048,0.7480657732308801,0.7713289029562651,0.7741844765285948,0.7299709248898635,0.0,0.7594791695253172,0.749936597115958,0.0,0.0,0.0,0.0,0.6446236910215065,0.6503438994066039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343283582089553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353064094906422,0.6349515536827828,0.0,0.0,0.0,0.0,0.0,0.6478075509640708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021398535415307,0.0,0.0,0.6535549057063772,0.0,0.6561164517900837,0.0,0.6658716335225461,0.0,0.0,0.0,0.6445525533227778,0.0,0.0,0.6568870606707103,0.6588958497367688,0.6442023577974804,0.6435378127133669,0.0,0.6511221683737057,0.0,0.0,0.6530443198645293,0.0,0.645640714844661,0.6401860482657133,0.679387998225084,0.6636866629123688,0.6479392932422126,0.6592158715226757,0.0,0.661016106160719,0.0,0.0,0.6615600056612669,0.6507746688465574,0.6853533938749513,0.0,0.6943889496041767,0.0,0.0,0.0,0.0,0.0,0.6835514676215043,0.7630327770959086,0.0,0.0,0.6422860124217931,0.0,0.0,0.8053838726299912,0.0,0.7078352606118615,0.687255135223047,0.7253313642829212,0.0,0.0,0.0,0.0,0.672127751716927,0.0,0.0,0.0,0.7247857206792974,0.762625303286225,0.6480232899758354
FAM163A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344565881722009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405392590743392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338212938451055,0.9269753747911595,0.0,0.0,0.0,0.9293396748713593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282744068707993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396907629361794,0.9376744223174764,0.0,0.9505915081323083,0.9790618175001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR1AIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CEP350,0.5139721765447018,0.4464354021335716,0.48975572123456357,0.5170986456657524,0.5355930848797755,0.5135771774533969,0.4848486976837044,0.49776802445525553,0.5030972245913833,0.5151655527193155,0.4644184632977443,0.467179516358162,0.552996614530905,0.21059230592713427,0.24080249889573055,0.0,0.18627840058127446,0.20235064091967114,0.17880023682295387,0.0,0.0,0.17280489428719478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24379761361364108,0.25195563106394525,0.18146088941773372,0.0,0.20334391184707187,0.0,0.17855562692257895,0.0,0.26416377345127845,0.17501735998623408,0.0,0.25881281406132145,0.21535696956648756,0.19264059057876246,0.19063537868101205,0.17596161143103642,0.1941413367862132,0.24678236112665775,0.18134921700207154,0.25243882323378947,0.21336098215473231,0.17740168233415973,0.20286366921752247,0.22242852778577094,0.17797508524424993,0.21664965019297244,0.19320073367944404,0.18531249841647363,0.19400158257626776,0.2108811798380382,0.1830968692231534,0.0,0.17360413875152816,0.18692882292306245,0.2076567060022212,0.20293913314591594,0.18476086232199598,0.17594532157058146,0.1819081270872657,0.2536042528365975,0.1882870530904229,0.19059954294517858,0.20858206410906208,0.28876634364697473,0.21035253378882338,0.18849533218056408,0.18933636305937127,0.1783593488273336,0.17425200654499567,0.20132267653052485,0.21694482573822363,0.18876632603246774,0.22530904056420967,0.25474588461776276,0.18524296159174905,0.25656897941632056,0.23534327967843013,0.21992160580051479,0.2215149682849201,0.23097679953076947,0.20862314060552797,0.3207240700721741,0.2007479698800329,0.22043698892664554,0.1808475883149389,0.2716735503566799,0.3381810317288584,0.1943239387291581,0.18529680415765562,0.312056303024292,0.19976408712899507,0.19800352249572525,0.19284499803585792,0.31403412970144357,0.31989300784780017,0.20119563100942925,0.30094607952815383,0.1794058062247376,0.17900839359013002,0.0,0.0,0.0,0.46365457417359995,0.47059659504178747,0.22277344474151953,0.0,0.2200332252836939,0.1950826008818043,0.0,0.17809328970624438,0.560884638508754,0.17508648758503928,0.47856564041393906,0.48962111837828337,0.49003227255237636,0.17164179104477612,0.0,0.0,0.2581666040776381,0.19934659573569227,0.0,0.19535496208205153,0.209796663095702,0.530805218130795,0.45534412318201206,0.18796626400591723
LHX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739046354792011,0.9704416394233704,0.9710493123353418,0.0,0.0,0.9705805391518038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701492537313433,0.0,0.0,0.0,0.0,0.0,0.0
ACBD6,0.41540012208383476,0.4602583882524006,0.421862309993203,0.3887633045217884,0.4629912785629728,0.33255103808730396,0.3922430690544755,0.4297795660460173,0.4573668552868402,0.44585064231459776,0.3704953567305608,0.43097425886054536,0.36003351389472166,0.16421408884560884,0.1711140813222572,0.0,0.30688252822676704,0.16259382464992467,0.1754593551158905,0.3302593649323307,0.5066402305417986,0.3123725550388222,0.387856662273407,0.21519531242883028,0.2588143998117589,0.3652995353314414,0.0,0.4708083111848404,0.0,0.0,0.0,0.13824843604173234,0.0,0.15514575678910783,0.0,0.1396920752169481,0.19227931170321222,0.15415579125062742,0.14328366918350333,0.24920548698795375,0.2130059524258571,0.14732325343943353,0.1970989606273708,0.15611785472328985,0.14415079844531728,0.19222233411091477,0.19584914952961366,0.15189823196895086,0.15903214643250652,0.18028166712220037,0.14927805404164898,0.16221243454449213,0.19135724252729275,0.1358152463364957,0.1814061874773965,0.15863018026992456,0.14549639998976863,0.14703574331838692,0.15827411502154906,0.15792927190439024,0.0,0.13691923911891765,0.13621157051911995,0.1566201150417328,0.3014886864085696,0.13677596690049812,0.13068368764065985,0.19442388326374452,0.23985290082532967,0.1688594956006577,0.1391010533517866,0.15908467413774177,0.18918464788750036,0.1754358068330964,0.14589734264274143,0.20123781775360677,0.1344794915683234,0.15364671153808707,0.16164682916740872,0.21015573393053083,0.15882778612535392,0.22532830131587697,0.18875420138017454,0.13745035386797208,0.2720698963350324,0.16360710049743082,0.3101430459698634,0.15413070347771715,0.21824614325566077,0.16524883526474682,0.13694616618441113,0.17565148090248678,0.18921162121331514,0.2113751471042633,0.12832071354140095,0.1325046202140068,0.1280899719515843,0.24388687290362457,0.21508305063888208,0.12686567164179105,0.1558743145928454,0.13116887790053638,0.2229886713312633,0.12917027678062667,0.0,0.13793230768459946,0.1610397652013978,0.0,0.0,0.0,0.0,0.39534057921438076,0.4022975194810042,0.15446747683767062,0.0,0.21615294600600626,0.24525739586175377,0.0,0.20063783606486535,0.40077912985388914,0.13048438705615142,0.40489979866725295,0.4052156454591609,0.4415135623803779,0.17283021380652241,0.0,0.0,0.12786539499439412,0.525795073206745,0.13621980530112537,0.16826050672958145,0.18801563355460096,0.4807862537120705,0.4094575541232949,0.15048514773596577
XPR1,0.5680554193347248,0.5393632405729436,0.5869217150246919,0.6093558388859478,0.6275819295377874,0.6314210878379309,0.5781130861880174,0.6430366186063681,0.6179249922731029,0.5576776430678012,0.5315008043353238,0.5334091093113174,0.6979138473076607,0.33958732014271753,0.37227603125928055,0.3831737112643114,0.0,0.6009507081401881,0.4227353236568508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42145451325089184,0.45926038097979416,0.0,0.4239450790988865,0.502065674582524,0.3575829329775341,0.35414726654095435,0.48514498080780255,0.3435606333746839,0.336353934522885,0.0,0.36262111832846455,0.4546236845094766,0.3704408896503164,0.4170961210976786,0.0,0.4126657710146548,0.0,0.3372834182497281,0.36301007511010813,0.38752579866950193,0.4540288741908856,0.0,0.40214366121078604,0.35293875968278343,0.3474856508311941,0.47075474884972646,0.0,0.0,0.577903516701798,0.4369457226190994,0.35828830412964324,0.0,0.3570025767853011,0.3689198382754824,0.4248403920166528,0.0,0.48244340339703345,0.0,0.3414364412649354,0.3928104345478229,0.38776158352396384,0.37578978556305614,0.4882388119377307,0.3522348568510653,0.40456971526145935,0.3567146970264947,0.36533590439540237,0.38911876260344663,0.0,0.38079964714263803,0.4058396985281759,0.37103143334388733,0.0,0.3756540764623614,0.34369939743582884,0.33691909686842964,0.3772196289318711,0.3605565241913297,0.343233055143214,0.3781749690646556,0.3425695669295183,0.3862741407173783,0.4630878901303704,0.498816216614709,0.35056168730579207,0.3573815742535378,0.5159198165829502,0.3973792128598512,0.0,0.0,0.0,0.0,0.5714784749408266,0.5702792090266499,0.42949899719722234,0.0,0.0,0.3426323862218145,0.0,0.0,0.636040245419118,0.0,0.6147071060849659,0.6303992062362272,0.589863101048256,0.0,0.0,0.0,0.3542400892101117,0.455308729143285,0.0,0.3358208955223881,0.5148464223342155,0.575886976363054,0.6101650604561194,0.4262720586648628
STX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761136143065211,0.0,0.9701492537313433,0.0,0.0,0.0,0.0,0.9767031878677767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708152382231471,0.9745379165926976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
