clusterName,NSForest_markers,f_score
HAC49,"['ENSG00000178573', 'ENSG00000154080', 'ENSG00000180287']",0.6522352277534903
HAC15,"['ENSG00000116183', 'ENSG00000154080', 'ENSG00000138653']",0.5537712391214256
HAC89,"['ENSG00000164136', 'ENSG00000049323', 'ENSG00000180828', 'ENSG00000116183', 'ENSG00000154080']",0.0375375375375375
HAC11,"['ENSG00000149554', 'ENSG00000170962']",0.7085096735187424
HAC81,"['ENSG00000170962', 'ENSG00000260807', 'ENSG00000160111', 'ENSG00000080200', 'ENSG00000117154']",0.5445544554455446
HAC93,"['ENSG00000128918', 'ENSG00000165973', 'ENSG00000254951', 'ENSG00000156194']",0.7407407407407407
HAC14,"['ENSG00000165973', 'ENSG00000147862']",0.7930747263207997
HAC29,"['ENSG00000187147', 'ENSG00000183287']",0.7954804189435337
CAI,"['ENSG00000070193', 'ENSG00000180176', 'ENSG00000106018']",0.7565217391304347
CAII,"['ENSG00000075223', 'ENSG00000104313']",0.866774916879301
HAC41,"['ENSG00000006128', 'ENSG00000233611', 'ENSG00000077522']",0.6364306784660767
HAC59,"['ENSG00000218819', 'ENSG00000103154']",0.6945589447650453
HAC32,"['ENSG00000161270', 'ENSG00000165899', 'ENSG00000241956']",0.7329309398761464
HAC42,"['ENSG00000241956', 'ENSG00000152784']",0.7077122488658457
HAC91,"['ENSG00000144227', 'ENSG00000271774', 'ENSG00000185483', 'ENSG00000146376', 'ENSG00000151952']",0.3937007874015748
HAC50,"['ENSG00000165105', 'ENSG00000144227']",0.6940315572833295
HAC95,"['ENSG00000248307', 'ENSG00000139292', 'ENSG00000254951', 'ENSG00000237978']",0.7086614173228346
HAC74,"['ENSG00000144227', 'ENSG00000166342', 'ENSG00000182463', 'ENSG00000151952', 'ENSG00000155307']",0.5888429752066116
HAC17,"['ENSG00000248510', 'ENSG00000271774']",0.722927807486631
HAC2,"['ENSG00000125869', 'ENSG00000073792', 'ENSG00000182463']",0.5840355805243446
HAC90,"['ENSG00000101974', 'ENSG00000144227', 'ENSG00000132915', 'ENSG00000271774']",0.7035175879396985
VG3*,"['ENSG00000173068', 'ENSG00000241956', 'ENSG00000166342']",0.6436965811965812
SEG,"['ENSG00000007062', 'ENSG00000108001']",0.8163913595933926
SEG*,"['ENSG00000008441', 'ENSG00000119042', 'ENSG00000132915']",0.5720823798627003
HAC12,"['ENSG00000008441', 'ENSG00000241956']",0.6255618819298772
HAC21,"['ENSG00000107593', 'ENSG00000259417']",0.8296330918438888
HAC84,"['ENSG00000152034', 'ENSG00000253693', 'ENSG00000132915', 'ENSG00000146376']",0.6389776357827476
VG3,"['ENSG00000122584', 'ENSG00000173068']",0.8342547545333923
AII,"['ENSG00000113504', 'ENSG00000237928']",0.7616134384072999
AII*,"['ENSG00000113504', 'ENSG00000188107', 'ENSG00000198691']",0.6433895645351118
20,"['ENSG00000164309', 'ENSG00000140470']",0.0228294943437372
MG_ON,"['ENSG00000221818', 'ENSG00000184347']",0.6363917207290701
MG_OFF,"['ENSG00000110693', 'ENSG00000175471', 'ENSG00000108018']",0.5748017924853499
0,"['ENSG00000277586', 'ENSG00000162599', 'ENSG00000166922', 'ENSG00000171724']",0.0926743159752868
HRGC4,['ENSG00000160299'],0.262979465323518
HRGC5,"['ENSG00000286637', 'ENSG00000225937']",0.1974706491712707
HRGC3,"['ENSG00000162772', 'ENSG00000110660', 'ENSG00000136383']",0.7491664351208669
ipRGC_1,"['ENSG00000122375', 'ENSG00000164532']",0.8782201405152225
PG_ON,"['ENSG00000134871', 'ENSG00000172995']",0.7488905325443787
19,"['ENSG00000172995', 'ENSG00000022355', 'ENSG00000110693']",0.7271815446339017
9,"['ENSG00000150556', 'ENSG00000118557']",0.55
ON_DSGC,"['ENSG00000173068', 'ENSG00000226149']",0.599250936329588
ipRGC_2,"['ENSG00000112038', 'ENSG00000165078']",0.7174666006927264
16,"['ENSG00000152527', 'ENSG00000221818']",0.4929577464788732
15,"['ENSG00000151388', 'ENSG00000172995']",0.604075691411936
1,"['ENSG00000235531', 'ENSG00000112902']",0.505443234836703
4,"['ENSG00000224141', 'ENSG00000112893']",0.3875
