h5ad_url,tissue_ontology_term_id,dataset_title,dataset_version_id,doi,collection_name,organ,collection_url,explorer_url,n_cells,embedding,cluster_header,mean_silhouette,std_silhouette,mean_fscore,median_fscore,first_author,year,journal
https://datasets.cellxgene.cziscience.com/3280113b-7148-4a3e-98d4-015f443aab8a.h5ad,UBERON:0002686 | UBERON:0009835 | UBERON:0009834 | UBERON:0002771 | UBERON:0034751 | UBERON:0001384 | UBERON:0008933 | UBERON:0002436,Supercluster: CGE-derived interneurons,3280113b-7148-4a3e-98d4-015f443aab8a,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,neocortex,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/e4ddac12-f48f-4455-8e8d-c2a48a683437.cxg/,129495,X_UMAP,,,,,,Jorstad,2023,Science
https://datasets.cellxgene.cziscience.com/c4959ded-83dc-4442-aac7-9a59bdb47801.h5ad,UBERON:0002686 | UBERON:0009835 | UBERON:0009834 | UBERON:0002771 | UBERON:0034751 | UBERON:0001384 | UBERON:0008933 | UBERON:0002436,Supercluster: Deep layer (non-IT) excitatory neurons,c4959ded-83dc-4442-aac7-9a59bdb47801,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,neocortex,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/d01c9dff-abd1-4825-bf30-2eb2ba74597e.cxg/,92969,X_UMAP,,,,,,Jorstad,2023,Science
https://datasets.cellxgene.cziscience.com/0476ef54-aefe-4754-b0e9-d9fcd75adff4.h5ad,UBERON:0002686 | UBERON:0009835 | UBERON:0009834 | UBERON:0002771 | UBERON:0034751 | UBERON:0001384 | UBERON:0008933 | UBERON:0002436,Supercluster: IT-projecting excitatory neurons,0476ef54-aefe-4754-b0e9-d9fcd75adff4,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,neocortex,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/c3aa4f95-7a18-4a7d-8dd8-ca324d714363.cxg/,638941,X_UMAP,,,,,,Jorstad,2023,Science
https://datasets.cellxgene.cziscience.com/8b09695a-1426-4867-961e-c40a1fbcc2da.h5ad,UBERON:0002686 | UBERON:0009835 | UBERON:0009834 | UBERON:0002771 | UBERON:0034751 | UBERON:0001384 | UBERON:0008933 | UBERON:0002436,Supercluster: MGE-derived interneurons,8b09695a-1426-4867-961e-c40a1fbcc2da,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,neocortex,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/9c63201d-bfd9-41a8-bbbc-18d947556f3d.cxg/,185477,X_UMAP,,,,,,Jorstad,2023,Science
https://datasets.cellxgene.cziscience.com/f72b8175-8316-4343-86bb-d5171d5ef079.h5ad,UBERON:0002686 | UBERON:0009835 | UBERON:0009834 | UBERON:0002771 | UBERON:0034751 | UBERON:0001384 | UBERON:0008933 | UBERON:0002436,Supercluster: Non-neuronal cells,f72b8175-8316-4343-86bb-d5171d5ef079,10.1126/science.adf6812,Transcriptomic cytoarchitecture reveals principles of human neocortex organization,neocortex,https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f,https://cellxgene.cziscience.com/e/5346f9c6-755e-4336-94cc-38706ec00c2f.cxg/,108940,X_UMAP,,,,,,Jorstad,2023,Science
